CustomerID,Gender,Age,Location,Tenure_Months,Contract,MonthlyCharges,TotalCharges,PaymentMethod,PaperlessBilling,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,SupportCalls_Last6Mo,SatisfactionScore,Referrals,AccountStartDate,ChurnDate,Churned,HasSatisfactionScore,TenureYears,AvgMonthlySpend,AgeGroup,TenureGroup,ChurnStatus,ChargesBin,SupportBins,RiskScore,RiskCategory
CUST_001003,Female,68,Urban,17,Month-to-Month,95.98,1631.66,Mailed Check,Yes,Yes,Yes,Fiber Optic,Yes,Yes,No,Yes,No,No,1,4.9,2,2023-06-09,,0,1,1.4166666666666667,95.98,65+,1-2 yr,Retained,$80-100,1-2 calls,4,Medium
CUST_001004,Female,57,Suburban,15,Month-to-Month,88.08,1321.2,Electronic Check,Yes,No,No Phone Service,Fiber Optic,No,No,Yes,No,No,Yes,1,4.2,0,2023-08-08,,0,1,1.25,88.08,56-65,1-2 yr,Retained,$80-100,1-2 calls,8,High
CUST_001005,Female,30,Suburban,14,Month-to-Month,62.83,879.62,Credit Card (Automatic),Yes,Yes,No,DSL,No,Yes,No,No,No,Yes,2,10.0,1,2023-09-07,,0,1,1.1666666666666667,62.83,26-35,1-2 yr,Retained,$60-80,1-2 calls,5,Medium
CUST_001006,Female,21,Urban,72,Two Year,76.25,5490.0,Mailed Check,No,No,No Phone Service,Fiber Optic,Yes,No,Yes,No,No,No,3,6.5,1,2018-12-02,2024-10-07,1,1,6.0,76.25,18-25,4+ yr,Churned,$60-80,3-4 calls,2,Low
CUST_001007,Female,36,Rural,12,One Year,104.11,1249.32,Mailed Check,Yes,Yes,Yes,Fiber Optic,Yes,Yes,No,Yes,No,Yes,2,7.4,0,2023-11-06,,0,1,1.0,104.11,36-45,7-12 mo,Retained,$100+,1-2 calls,3,Low
CUST_001008,Female,48,Urban,40,Two Year,99.05,3962.0,Bank Transfer (Automatic),Yes,Yes,Yes,Fiber Optic,Yes,Yes,Yes,No,No,No,2,5.3,0,2021-07-19,,0,1,3.3333333333333335,99.05,46-55,2-4 yr,Retained,$80-100,1-2 calls,2,Low
CUST_001009,Male,45,Suburban,42,One Year,93.25,3916.5,Credit Card (Automatic),No,Yes,No,Fiber Optic,Yes,No,No,Yes,Yes,No,1,4.6,0,2021-05-20,,0,1,3.5,93.25,36-45,2-4 yr,Retained,$80-100,1-2 calls,2,Low
CUST_001010,Female,60,Rural,14,Month-to-Month,101.13,1415.82,Electronic Check,No,Yes,Yes,Fiber Optic,Yes,Yes,Yes,No,Yes,Yes,1,5.0,1,2023-09-07,2024-10-15,1,1,1.1666666666666667,101.13,56-65,1-2 yr,Churned,$100+,1-2 calls,7,High
CUST_001011,Male,53,Rural,63,Month-to-Month,69.95,4406.85,Electronic Check,Yes,Yes,Yes,DSL,Yes,No,No,No,No,Yes,0,4.9,0,2019-08-29,2024-10-06,1,1,5.25,69.95,46-55,4+ yr,Churned,$60-80,0 calls,6,Medium
CUST_001012,Female,56,Rural,65,Month-to-Month,85.97,5588.05,Electronic Check,Yes,Yes,Yes,DSL,Yes,Yes,No,Yes,Yes,Yes,1,,1,2019-06-30,,0,0,5.416666666666667,85.97,56-65,4+ yr,Retained,$80-100,1-2 calls,6,Medium
CUST_001013,Female,46,Urban,7,One Year,82.32,576.24,Bank Transfer (Automatic),Yes,Yes,No,DSL,Yes,No,Yes,No,Yes,Yes,0,6.2,1,2024-04-04,,0,1,0.5833333333333334,82.32000000000001,46-55,7-12 mo,Retained,$80-100,0 calls,4,Medium
CUST_001014,Male,21,Urban,62,Two Year,99.2,6150.4,Electronic Check,Yes,No,No Phone Service,Fiber Optic,No,No,Yes,Yes,Yes,Yes,1,10.0,0,2019-09-28,,0,1,5.166666666666667,99.19999999999999,18-25,4+ yr,Retained,$80-100,1-2 calls,4,Medium
CUST_001015,Female,39,Urban,38,Month-to-Month,71.16,2704.08,Mailed Check,No,Yes,No,DSL,No,No,Yes,No,Yes,Yes,3,4.9,0,2021-09-17,,0,1,3.1666666666666665,71.16,36-45,2-4 yr,Retained,$60-80,3-4 calls,6,Medium
CUST_001016,Female,57,Suburban,12,One Year,97.07,1164.84,Bank Transfer (Automatic),Yes,Yes,Yes,Fiber Optic,No,No,No,Yes,No,Yes,1,7.5,0,2023-11-06,,0,1,1.0,97.07,56-65,7-12 mo,Retained,$80-100,1-2 calls,4,Medium
CUST_001017,Male,41,Suburban,6,Two Year,39.05,234.3,Bank Transfer (Automatic),Yes,Yes,No,,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,3,2.3,0,2024-05-04,,0,1,0.5,39.050000000000004,36-45,0-6 mo,Retained,$0-40,3-4 calls,3,Low
CUST_001018,Female,49,Urban,1,Month-to-Month,99.96,99.96,Mailed Check,Yes,Yes,Yes,Fiber Optic,Yes,No,Yes,Yes,No,No,3,5.6,3,2024-10-01,2024-10-02,1,1,0.08333333333333333,99.96,46-55,0-6 mo,Churned,$80-100,3-4 calls,7,High
CUST_001019,Female,37,Suburban,52,Two Year,75.0,3900.0,Bank Transfer (Automatic),No,Yes,No,Fiber Optic,No,Yes,Yes,No,Yes,No,0,10.0,0,2020-07-24,,0,1,4.333333333333333,75.0,36-45,4+ yr,Retained,$60-80,0 calls,2,Low
CUST_001020,Male,26,Urban,22,Month-to-Month,82.18,1807.96,Credit Card (Automatic),No,Yes,Yes,Fiber Optic,No,No,No,Yes,No,Yes,0,4.0,4,2023-01-10,2024-10-08,1,1,1.8333333333333333,82.18,26-35,1-2 yr,Churned,$80-100,0 calls,5,Medium
CUST_001021,Female,40,Urban,11,One Year,71.03,781.33,Electronic Check,Yes,Yes,Yes,Fiber Optic,No,No,No,No,No,No,1,8.1,1,2023-12-06,2024-10-14,1,1,0.9166666666666666,71.03,36-45,7-12 mo,Churned,$60-80,1-2 calls,6,Medium
CUST_001022,Male,46,Suburban,23,Month-to-Month,75.5,1736.5,Bank Transfer (Automatic),Yes,Yes,Yes,Fiber Optic,No,Yes,Yes,No,No,No,0,,1,2022-12-11,,0,0,1.9166666666666667,75.5,46-55,1-2 yr,Retained,$60-80,0 calls,5,Medium
CUST_001023,Female,32,Suburban,60,Month-to-Month,80.64,4838.4,Mailed Check,No,Yes,Yes,Fiber Optic,No,No,No,No,No,No,0,,0,2019-11-27,,0,0,5.0,80.64,26-35,4+ yr,Retained,$80-100,0 calls,6,Medium
CUST_001024,Female,38,Rural,15,Month-to-Month,76.05,1140.75,Electronic Check,Yes,Yes,No,Fiber Optic,Yes,Yes,No,No,Yes,No,1,3.5,1,2023-08-08,2024-10-12,1,1,1.25,76.05,36-45,1-2 yr,Churned,$60-80,1-2 calls,6,Medium
CUST_001025,Female,27,Urban,20,Two Year,74.97,1499.4,Electronic Check,Yes,Yes,No,DSL,No,No,Yes,Yes,No,Yes,1,,0,2023-03-11,,0,0,1.6666666666666667,74.97,26-35,1-2 yr,Retained,$60-80,1-2 calls,3,Low
CUST_001026,Male,58,Suburban,21,Two Year,86.04,1806.84,Credit Card (Automatic),Yes,Yes,Yes,Fiber Optic,No,No,No,No,Yes,Yes,4,5.0,1,2023-02-09,,0,1,1.75,86.03999999999999,56-65,1-2 yr,Retained,$80-100,3-4 calls,4,Medium
CUST_001027,Female,37,Urban,39,Month-to-Month,65.04,2536.56,Bank Transfer (Automatic),Yes,Yes,No,DSL,No,No,Yes,Yes,No,Yes,0,4.5,0,2021-08-18,,0,1,3.25,65.03999999999999,36-45,2-4 yr,Retained,$60-80,0 calls,4,Medium
CUST_001028,Female,63,Urban,18,Two Year,46.82,842.76,Electronic Check,Yes,Yes,No,,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,1,,0,2023-05-10,,0,0,1.5,46.82,56-65,1-2 yr,Retained,$40-60,1-2 calls,2,Low
CUST_001029,Male,64,Suburban,31,One Year,74.01,2294.31,Credit Card (Automatic),Yes,Yes,No,DSL,No,Yes,No,No,Yes,No,1,6.2,1,2022-04-15,,0,1,2.5833333333333335,74.01,56-65,2-4 yr,Retained,$60-80,1-2 calls,3,Low
CUST_001030,Female,40,Rural,11,Two Year,63.28,696.08,Bank Transfer (Automatic),No,No,No Phone Service,DSL,No,Yes,No,No,No,Yes,3,5.1,0,2023-12-06,,0,1,0.9166666666666666,63.28,36-45,7-12 mo,Retained,$60-80,3-4 calls,4,Medium
CUST_001031,Male,26,Urban,23,Month-to-Month,104.39,2400.97,Mailed Check,Yes,Yes,Yes,Fiber Optic,No,Yes,No,Yes,No,Yes,1,4.3,0,2022-12-11,2024-10-28,1,1,1.9166666666666667,104.38999999999999,26-35,1-2 yr,Churned,$100+,1-2 calls,5,Medium
CUST_001032,Female,18,Urban,16,Month-to-Month,52.53,840.48,Bank Transfer (Automatic),Yes,Yes,Yes,,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,3,3.7,1,2023-07-09,,0,1,1.3333333333333333,52.53,18-25,1-2 yr,Retained,$40-60,3-4 calls,4,Medium
CUST_001033,Male,19,Suburban,47,One Year,88.31,4150.57,Electronic Check,No,Yes,Yes,Fiber Optic,Yes,No,No,No,No,Yes,1,5.0,0,2020-12-21,2024-10-14,1,1,3.9166666666666665,88.30999999999999,18-25,2-4 yr,Churned,$80-100,1-2 calls,5,Medium
CUST_001034,Male,21,Urban,15,Month-to-Month,106.05,1590.75,Electronic Check,No,Yes,No,Fiber Optic,Yes,No,Yes,Yes,Yes,Yes,2,7.8,1,2023-08-08,,0,1,1.25,106.05,18-25,1-2 yr,Retained,$100+,1-2 calls,6,Medium
CUST_001035,Male,62,Rural,1,Month-to-Month,70.9,70.9,Electronic Check,No,No,No Phone Service,Fiber Optic,No,No,No,No,Yes,No,1,7.0,1,2024-10-01,2024-10-04,1,1,0.08333333333333333,70.9,56-65,0-6 mo,Churned,$60-80,1-2 calls,9,High
CUST_001036,Female,43,Suburban,1,Month-to-Month,90.31,90.31,Mailed Check,No,Yes,Yes,Fiber Optic,Yes,Yes,No,No,No,Yes,2,6.8,3,2024-10-01,2024-10-06,1,1,0.08333333333333333,90.31,36-45,0-6 mo,Churned,$80-100,1-2 calls,7,High
CUST_001037,Male,47,Urban,3,Month-to-Month,43.12,129.36,Credit Card (Automatic),Yes,Yes,No,,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,3,5.0,2,2024-08-02,,0,1,0.25,43.120000000000005,46-55,0-6 mo,Retained,$40-60,3-4 calls,6,Medium
CUST_001038,Female,18,Suburban,49,Month-to-Month,92.8,4547.2,Mailed Check,No,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,Yes,1,,1,2020-10-22,2024-10-15,1,0,4.083333333333333,92.8,18-25,4+ yr,Churned,$80-100,1-2 calls,5,Medium
CUST_001039,Male,24,Suburban,38,Two Year,42.71,1622.98,Electronic Check,Yes,Yes,Yes,,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,2,5.3,0,2021-09-17,,0,1,3.1666666666666665,42.71,18-25,2-4 yr,Retained,$40-60,1-2 calls,2,Low
CUST_001040,Male,55,Urban,46,Month-to-Month,41.33,1901.18,Bank Transfer (Automatic),Yes,Yes,Yes,,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,0,,1,2021-01-20,,0,0,3.8333333333333335,41.33,46-55,2-4 yr,Retained,$40-60,0 calls,3,Low
CUST_001041,Female,46,Suburban,4,Month-to-Month,45.75,183.0,Credit Card (Automatic),Yes,Yes,No,,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,1,8.5,0,2024-07-03,,0,1,0.3333333333333333,45.75,46-55,0-6 mo,Retained,$40-60,1-2 calls,5,Medium
CUST_001042,Female,39,Urban,5,Month-to-Month,78.51,392.55,Electronic Check,No,Yes,No,Fiber Optic,No,No,Yes,Yes,No,No,4,6.0,1,2024-06-03,,0,1,0.4166666666666667,78.51,36-45,0-6 mo,Retained,$60-80,3-4 calls,9,High
CUST_001043,Male,50,Suburban,2,One Year,38.23,76.46,Credit Card (Automatic),Yes,Yes,No,,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,3,2.4,2,2024-09-01,,0,1,0.16666666666666666,38.23,46-55,0-6 mo,Retained,$0-40,3-4 calls,4,Medium
CUST_001044,Female,66,Urban,1,One Year,72.91,72.91,Electronic Check,Yes,Yes,No,DSL,No,Yes,No,No,No,Yes,2,7.4,0,2024-10-01,,0,1,0.08333333333333333,72.91,65+,0-6 mo,Retained,$60-80,1-2 calls,7,High
CUST_001045,Female,38,Rural,10,One Year,63.21,632.1,Electronic Check,Yes,No,No Phone Service,DSL,No,Yes,No,No,No,Yes,2,7.0,2,2024-01-05,,0,1,0.8333333333333334,63.21,36-45,7-12 mo,Retained,$60-80,1-2 calls,6,Medium
CUST_001046,Female,43,Urban,56,Month-to-Month,74.2,4155.2,Mailed Check,No,Yes,Yes,DSL,Yes,No,Yes,No,No,No,1,3.4,0,2020-03-26,,0,1,4.666666666666667,74.2,36-45,4+ yr,Retained,$60-80,1-2 calls,4,Medium
CUST_001047,Male,44,Urban,3,Month-to-Month,73.17,219.51,Electronic Check,Yes,No,No Phone Service,DSL,Yes,No,No,No,Yes,No,2,,0,2024-08-02,,0,0,0.25,73.17,36-45,0-6 mo,Retained,$60-80,1-2 calls,8,High
CUST_001048,Male,77,Rural,58,One Year,96.8,5614.4,Credit Card (Automatic),No,Yes,No,Fiber Optic,No,No,No,Yes,Yes,Yes,1,6.3,1,2020-01-26,,0,1,4.833333333333333,96.8,65+,4+ yr,Retained,$80-100,1-2 calls,3,Low
CUST_001049,Female,18,Urban,10,Two Year,50.21,502.1,Credit Card (Automatic),No,No,No Phone Service,DSL,No,No,No,No,No,No,2,7.2,0,2024-01-05,,0,1,0.8333333333333334,50.21,18-25,7-12 mo,Retained,$40-60,1-2 calls,3,Low
CUST_001050,Male,52,Urban,34,One Year,68.6,2332.4,Bank Transfer (Automatic),Yes,Yes,No,DSL,Yes,Yes,Yes,No,No,No,2,3.7,2,2022-01-15,,0,1,2.8333333333333335,68.60000000000001,46-55,2-4 yr,Retained,$60-80,1-2 calls,2,Low
CUST_001051,Female,40,Urban,7,Month-to-Month,98.26,687.82,Electronic Check,No,Yes,No,Fiber Optic,No,Yes,Yes,Yes,Yes,Yes,2,8.1,1,2024-04-04,2024-10-04,1,1,0.5833333333333334,98.26,36-45,7-12 mo,Churned,$80-100,1-2 calls,8,High
CUST_001052,Female,50,Urban,1,Month-to-Month,52.93,52.93,Electronic Check,Yes,Yes,Yes,,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,1,5.3,1,2024-10-01,2024-10-03,1,1,0.08333333333333333,52.93,46-55,0-6 mo,Churned,$40-60,1-2 calls,7,High
CUST_001053,Female,32,Rural,5,Month-to-Month,75.14,375.7,Bank Transfer (Automatic),No,Yes,No,Fiber Optic,No,No,No,Yes,Yes,No,0,4.5,0,2024-06-03,,0,1,0.4166666666666667,75.14,26-35,0-6 mo,Retained,$60-80,0 calls,6,Medium
CUST_001054,Female,41,Suburban,28,One Year,48.68,1363.04,Electronic Check,Yes,Yes,Yes,,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,2,8.0,0,2022-07-14,,0,1,2.3333333333333335,48.68,36-45,2-4 yr,Retained,$40-60,1-2 calls,3,Low
CUST_001055,Female,52,Urban,10,Month-to-Month,89.18,891.8,Mailed Check,No,Yes,Yes,Fiber Optic,No,No,No,No,Yes,Yes,0,8.2,0,2024-01-05,,0,1,0.8333333333333334,89.17999999999999,46-55,7-12 mo,Retained,$80-100,0 calls,7,High
CUST_001056,Male,85,Suburban,2,Month-to-Month,40.75,81.5,Electronic Check,No,Yes,Yes,,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,0,6.8,1,2024-09-01,2024-10-29,1,1,0.16666666666666666,40.75,65+,0-6 mo,Churned,$40-60,0 calls,7,High
CUST_001057,Female,54,Suburban,13,Month-to-Month,101.76,1322.88,Mailed Check,Yes,Yes,No,Fiber Optic,Yes,Yes,No,Yes,Yes,Yes,0,7.8,0,2023-10-07,,0,1,1.0833333333333333,101.76,46-55,1-2 yr,Retained,$100+,0 calls,4,Medium
CUST_001058,Male,29,Rural,25,Month-to-Month,47.28,1182.0,Electronic Check,Yes,Yes,No,,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,1,,2,2022-10-12,2024-10-20,1,0,2.0833333333333335,47.28,26-35,2-4 yr,Churned,$40-60,1-2 calls,5,Medium
CUST_001059,Male,35,Urban,5,Month-to-Month,50.5,252.5,Electronic Check,No,Yes,No,DSL,No,No,No,No,No,Yes,1,5.5,0,2024-06-03,2024-10-15,1,1,0.4166666666666667,50.5,26-35,0-6 mo,Churned,$40-60,1-2 calls,9,High
CUST_001060,Female,35,Suburban,12,Month-to-Month,33.91,406.92,Mailed Check,Yes,No,No Phone Service,,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,2,9.0,0,2023-11-06,,0,1,1.0,33.910000000000004,26-35,7-12 mo,Retained,$0-40,1-2 calls,4,Medium
CUST_001061,Female,18,Suburban,2,One Year,89.19,178.38,Bank Transfer (Automatic),No,Yes,Yes,Fiber Optic,No,Yes,No,No,Yes,No,0,1.7,0,2024-09-01,,0,1,0.16666666666666666,89.19,18-25,0-6 mo,Retained,$80-100,0 calls,6,Medium
CUST_001062,Female,37,Suburban,40,Month-to-Month,108.31,4332.4,Mailed Check,No,Yes,Yes,Fiber Optic,Yes,Yes,Yes,Yes,Yes,No,1,2.3,2,2021-07-19,2024-10-05,1,1,3.3333333333333335,108.30999999999999,36-45,2-4 yr,Churned,$100+,1-2 calls,4,Medium
CUST_001063,Female,52,Suburban,32,Month-to-Month,68.41,2189.12,Electronic Check,No,Yes,No,Fiber Optic,No,No,No,No,Yes,No,1,5.9,1,2022-03-16,,0,1,2.6666666666666665,68.41,46-55,2-4 yr,Retained,$60-80,1-2 calls,7,High
CUST_001064,Male,22,Urban,30,Month-to-Month,31.12,933.6,Electronic Check,No,Yes,No,,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,1,5.3,2,2022-05-15,2024-10-24,1,1,2.5,31.12,18-25,2-4 yr,Churned,$0-40,1-2 calls,5,Medium
CUST_001065,Male,57,Suburban,5,Month-to-Month,40.37,201.85,Electronic Check,Yes,Yes,No,,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,1,8.8,0,2024-06-03,2024-10-19,1,1,0.4166666666666667,40.37,56-65,0-6 mo,Churned,$40-60,1-2 calls,7,High
CUST_001066,Female,49,Suburban,4,One Year,81.36,325.44,Bank Transfer (Automatic),No,Yes,No,DSL,No,No,No,Yes,Yes,Yes,1,,1,2024-07-03,2024-10-15,1,0,0.3333333333333333,81.36,46-55,0-6 mo,Churned,$80-100,1-2 calls,5,Medium
CUST_001067,Male,30,Rural,21,Month-to-Month,55.69,1169.49,Electronic Check,Yes,Yes,No,DSL,No,Yes,No,No,No,Yes,0,6.9,0,2023-02-09,,0,1,1.75,55.69,26-35,1-2 yr,Retained,$40-60,0 calls,7,High
CUST_001068,Male,39,Urban,39,One Year,66.98,2612.22,Credit Card (Automatic),Yes,Yes,Yes,DSL,No,Yes,Yes,No,No,No,1,8.2,0,2021-08-18,,0,1,3.25,66.97999999999999,36-45,2-4 yr,Retained,$60-80,1-2 calls,3,Low
CUST_001069,Male,65,Suburban,36,One Year,83.26,2997.36,Credit Card (Automatic),Yes,Yes,Yes,DSL,No,Yes,No,Yes,No,Yes,1,8.4,1,2021-11-16,,0,1,3.0,83.26,56-65,2-4 yr,Retained,$80-100,1-2 calls,3,Low
CUST_001070,Male,53,Rural,14,Two Year,62.6,876.4,Credit Card (Automatic),Yes,Yes,Yes,DSL,No,Yes,Yes,No,No,No,1,4.2,2,2023-09-07,,0,1,1.1666666666666667,62.6,46-55,1-2 yr,Retained,$60-80,1-2 calls,2,Low
CUST_001071,Male,42,Suburban,9,Month-to-Month,69.71,627.39,Credit Card (Automatic),Yes,Yes,No,Fiber Optic,No,Yes,No,Yes,No,No,3,,2,2024-02-04,,0,0,0.75,69.71,36-45,7-12 mo,Retained,$60-80,3-4 calls,6,Medium
CUST_001072,Male,38,Rural,57,Month-to-Month,80.7,4599.9,Bank Transfer (Automatic),No,Yes,No,Fiber Optic,No,Yes,No,No,Yes,No,1,3.0,0,2020-02-25,,0,1,4.75,80.69999999999999,36-45,4+ yr,Retained,$80-100,1-2 calls,6,Medium
CUST_001073,Male,43,Rural,1,One Year,94.05,94.05,Credit Card (Automatic),No,Yes,Yes,Fiber Optic,No,Yes,Yes,No,No,No,1,8.3,1,2024-10-01,,0,1,0.08333333333333333,94.05,36-45,0-6 mo,Retained,$80-100,1-2 calls,6,Medium
CUST_001074,Male,34,Urban,12,Month-to-Month,65.74,788.88,Bank Transfer (Automatic),Yes,Yes,No,Fiber Optic,No,Yes,No,No,No,No,0,5.7,0,2023-11-06,,0,1,1.0,65.74,26-35,7-12 mo,Retained,$60-80,0 calls,6,Medium
CUST_001075,Female,18,Suburban,64,Month-to-Month,84.74,5423.36,Electronic Check,No,Yes,No,Fiber Optic,No,Yes,No,Yes,Yes,No,2,7.6,0,2019-07-30,,0,1,5.333333333333333,84.74,18-25,4+ yr,Retained,$80-100,1-2 calls,7,High
CUST_001076,Male,72,Urban,26,One Year,67.99,1767.74,Bank Transfer (Automatic),No,Yes,Yes,DSL,No,No,No,No,No,Yes,1,5.8,0,2022-09-12,,0,1,2.1666666666666665,67.99,65+,2-4 yr,Retained,$60-80,1-2 calls,3,Low
CUST_001077,Male,44,Suburban,9,Month-to-Month,87.94,791.46,Bank Transfer (Automatic),Yes,Yes,No,Fiber Optic,No,No,No,Yes,Yes,No,2,5.8,0,2024-02-04,2024-10-23,1,1,0.75,87.94,36-45,7-12 mo,Churned,$80-100,1-2 calls,6,Medium
CUST_001078,Female,47,Urban,15,Month-to-Month,76.43,1146.45,Electronic Check,Yes,Yes,No,Fiber Optic,No,Yes,No,Yes,No,Yes,0,7.2,0,2023-08-08,,0,1,1.25,76.43,46-55,1-2 yr,Retained,$60-80,0 calls,6,Medium
CUST_001079,Male,41,Suburban,2,One Year,66.31,132.62,Bank Transfer (Automatic),Yes,Yes,No,DSL,No,Yes,No,No,No,Yes,2,7.1,0,2024-09-01,,0,1,0.16666666666666666,66.31,36-45,0-6 mo,Retained,$60-80,1-2 calls,5,Medium
CUST_001080,Female,30,Suburban,35,Two Year,71.91,2516.85,Credit Card (Automatic),Yes,Yes,No,DSL,No,Yes,No,No,Yes,No,3,5.2,0,2021-12-16,,0,1,2.9166666666666665,71.91,26-35,2-4 yr,Retained,$60-80,3-4 calls,3,Low
CUST_001081,Female,39,Urban,12,Two Year,89.75,1077.0,Mailed Check,Yes,Yes,Yes,DSL,No,No,No,No,Yes,Yes,2,3.7,1,2023-11-06,,0,1,1.0,89.75,36-45,7-12 mo,Retained,$80-100,1-2 calls,4,Medium
CUST_001082,Male,18,Urban,31,Month-to-Month,43.96,1362.76,Mailed Check,Yes,No,No Phone Service,,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,2,,1,2022-04-15,,0,0,2.5833333333333335,43.96,18-25,2-4 yr,Retained,$40-60,1-2 calls,3,Low
CUST_001083,Male,76,Rural,38,Month-to-Month,72.59,2758.42,Mailed Check,Yes,Yes,No,Fiber Optic,No,Yes,Yes,No,No,No,0,7.0,2,2021-09-17,,0,1,3.1666666666666665,72.59,65+,2-4 yr,Retained,$60-80,0 calls,5,Medium
CUST_001084,Female,23,Urban,1,Month-to-Month,88.23,88.23,Bank Transfer (Automatic),No,Yes,Yes,Fiber Optic,No,No,Yes,No,No,Yes,3,9.0,0,2024-10-01,,0,1,0.08333333333333333,88.23,18-25,0-6 mo,Retained,$80-100,3-4 calls,9,High
CUST_001085,Female,26,Urban,34,Month-to-Month,87.02,2958.68,Electronic Check,Yes,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,Yes,2,5.9,0,2022-01-15,,0,1,2.8333333333333335,87.02,26-35,2-4 yr,Retained,$80-100,1-2 calls,6,Medium
CUST_001086,Male,35,Urban,41,One Year,82.06,3364.46,Bank Transfer (Automatic),Yes,Yes,Yes,DSL,No,No,No,No,Yes,Yes,1,4.7,0,2021-06-19,,0,1,3.4166666666666665,82.06,26-35,2-4 yr,Retained,$80-100,1-2 calls,4,Medium
CUST_001087,Female,61,Rural,4,Month-to-Month,79.78,319.12,Electronic Check,No,Yes,No,DSL,No,No,Yes,No,Yes,Yes,2,,0,2024-07-03,2024-10-15,1,0,0.3333333333333333,79.78,56-65,0-6 mo,Churned,$60-80,1-2 calls,9,High
CUST_001088,Male,42,Rural,43,Month-to-Month,76.38,3284.34,Electronic Check,Yes,Yes,Yes,DSL,Yes,No,Yes,No,No,No,1,6.8,1,2021-04-20,,0,1,3.5833333333333335,76.38000000000001,36-45,2-4 yr,Retained,$60-80,1-2 calls,6,Medium
CUST_001089,Female,23,Suburban,39,Two Year,58.32,2274.48,Credit Card (Automatic),No,No,No Phone Service,DSL,No,No,No,No,No,Yes,0,5.7,1,2021-08-18,,0,1,3.25,58.32,18-25,2-4 yr,Retained,$40-60,0 calls,2,Low
CUST_001090,Male,60,Rural,49,Two Year,59.32,2906.68,Electronic Check,No,Yes,No,DSL,No,Yes,No,No,No,No,1,5.2,0,2020-10-22,,0,1,4.083333333333333,59.31999999999999,56-65,4+ yr,Retained,$40-60,1-2 calls,4,Medium
CUST_001091,Female,52,Urban,52,One Year,88.31,4592.12,Credit Card (Automatic),Yes,No,No Phone Service,Fiber Optic,Yes,No,Yes,Yes,No,No,0,9.5,1,2020-07-24,,0,1,4.333333333333333,88.31,46-55,4+ yr,Retained,$80-100,0 calls,2,Low
CUST_001092,Female,50,Rural,12,Two Year,93.41,1120.92,Credit Card (Automatic),Yes,Yes,No,Fiber Optic,No,Yes,No,Yes,Yes,No,2,,3,2023-11-06,,0,0,1.0,93.41000000000001,46-55,7-12 mo,Retained,$80-100,1-2 calls,3,Low
CUST_001093,Female,52,Urban,3,One Year,94.07,282.21,Electronic Check,Yes,Yes,Yes,Fiber Optic,Yes,No,No,No,No,Yes,2,,2,2024-08-02,,0,0,0.25,94.07,46-55,0-6 mo,Retained,$80-100,1-2 calls,7,High
CUST_001094,Female,77,Urban,2,Month-to-Month,92.73,185.46,Credit Card (Automatic),No,No,No Phone Service,Fiber Optic,No,Yes,Yes,Yes,Yes,No,2,5.3,1,2024-09-01,2024-10-21,1,1,0.16666666666666666,92.73,65+,0-6 mo,Churned,$80-100,1-2 calls,7,High
CUST_001095,Male,74,Urban,18,Month-to-Month,100.62,1811.16,Bank Transfer (Automatic),No,Yes,Yes,Fiber Optic,No,Yes,Yes,Yes,No,Yes,0,6.3,1,2023-05-10,2024-10-09,1,1,1.5,100.62,65+,1-2 yr,Churned,$100+,0 calls,5,Medium
CUST_001096,Male,31,Suburban,66,Month-to-Month,73.65,4860.9,Electronic Check,No,Yes,No,Fiber Optic,Yes,No,No,No,Yes,No,2,6.7,0,2019-05-31,,0,1,5.5,73.64999999999999,26-35,4+ yr,Retained,$60-80,1-2 calls,6,Medium
CUST_001097,Male,66,Suburban,27,Month-to-Month,47.46,1281.42,Mailed Check,No,Yes,No,DSL,No,No,Yes,No,No,No,1,5.3,0,2022-08-13,2024-10-30,1,1,2.25,47.46,65+,2-4 yr,Churned,$40-60,1-2 calls,5,Medium
