transaction_id,transaction_date,customer_id,product_id,quantity,unit_price,payment_method,order_status,shipping_cost,discount_code,discount_amount,sales_channel,subtotal,total,transaction_month
TXN-0001420,2024-05-18,CUST-00352,PROD-0091,4,75.66,Debit Card,Completed,0.0,VIP25,75.66,Website,302.64,226.98,2024-05
TXN-0001421,2024-10-05,CUST-00336,PROD-0098,3,153.64,Credit Card,Shipped,0.0,,0.0,Mobile App,460.91999999999996,460.91999999999996,2024-10
TXN-0001422,2024-09-15,CUST-01009,PROD-0139,2,396.61,Credit Card,Processing,0.0,,0.0,Mobile App,793.22,793.22,2024-09
TXN-0001423,2024-10-25,CUST-00035,PROD-0001,3,443.83,Apple Pay,Completed,0.0,,0.0,Website,1331.49,1331.49,2024-10
TXN-0001424,2024-10-18,CUST-00086,PROD-0013,1,312.88,Credit Card,Shipped,0.0,,0.0,Mobile App,312.88,312.88,2024-10
TXN-0001425,2024-02-12,CUST-00339,PROD-0030,5,197.78,Apple Pay,Shipped,0.0,,0.0,Website,988.9,988.9,2024-02
TXN-0001426,2024-04-09,CUST-00252,PROD-0018,4,336.25,Debit Card,Completed,0.0,,0.0,Website,1345.0,1345.0,2024-04
TXN-0001427,2024-10-27,CUST-00291,PROD-0078,3,98.63,Credit Card,Completed,0.0,,0.0,Marketplace,295.89,295.89,2024-10
TXN-0001428,2024-04-29,CUST-00938,PROD-0141,1,234.35,Apple Pay,Shipped,0.0,,0.0,Website,234.35,234.35,2024-04
TXN-0001429,2024-08-27,CUST-00710,PROD-0032,1,258.69,Credit Card,Processing,0.0,,0.0,Website,258.69,258.69,2024-08
TXN-0001430,2024-06-28,CUST-00004,PROD-0071,2,61.38,PayPal,Completed,0.0,,0.0,Website,122.76,122.76,2024-06
TXN-0001431,2024-09-21,CUST-00561,PROD-0050,5,26.59,Apple Pay,Processing,0.0,,0.0,Website,132.95,132.95,2024-09
TXN-0001432,2024-09-14,CUST-00532,PROD-0116,4,377.54,Google Pay,Shipped,0.0,,0.0,Marketplace,1510.16,1510.16,2024-09
TXN-0001433,2024-09-17,CUST-00136,PROD-0113,5,272.0,Credit Card,Cancelled,0.0,,0.0,Marketplace,1360.0,1360.0,2024-09
TXN-0001434,2024-08-23,CUST-00823,PROD-0080,2,172.79,Credit Card,Processing,0.0,VIP25,86.4,Mobile App,345.58,259.17999999999995,2024-08
TXN-0001435,2024-10-18,CUST-00850,PROD-0031,1,224.23,Debit Card,Processing,0.0,FLASH30,67.27,Social Media,224.23,156.95999999999998,2024-10
TXN-0001436,2024-10-26,CUST-00871,PROD-0051,1,479.26,Credit Card,Refunded,0.0,,0.0,Website,479.26,479.26,2024-10
TXN-0001437,2024-10-05,CUST-00880,PROD-0060,2,198.6,Debit Card,Cancelled,0.0,,0.0,Website,397.2,397.2,2024-10
TXN-0001438,2024-08-15,CUST-00001,PROD-0033,1,60.69,Credit Card,Completed,5.99,,0.0,Website,60.69,66.67999999999999,2024-08
TXN-0001439,2024-10-14,CUST-01144,PROD-0127,3,237.16,Debit Card,Cancelled,0.0,,0.0,Mobile App,711.48,711.48,2024-10
TXN-0001440,2024-08-21,CUST-00959,PROD-0126,4,327.53,Credit Card,Completed,0.0,,0.0,Mobile App,1310.12,1310.12,2024-08
TXN-0001441,2024-03-31,CUST-01075,PROD-0041,2,15.93,Apple Pay,Cancelled,7.99,WELCOME15,4.78,Marketplace,31.86,35.07,2024-03
TXN-0001442,2024-10-22,CUST-00013,PROD-0019,4,172.84,PayPal,Shipped,0.0,,0.0,Mobile App,691.36,691.36,2024-10
TXN-0001443,2024-08-22,CUST-01116,PROD-0041,1,202.81,Credit Card,Completed,0.0,,0.0,Website,202.81,202.81,2024-08
TXN-0001444,2024-09-22,CUST-00957,PROD-0085,5,237.21,Apple Pay,Refunded,0.0,VIP25,296.51,Marketplace,1186.05,889.54,2024-09
TXN-0001445,2024-06-28,CUST-00987,PROD-0089,1,157.82,Credit Card,Refunded,0.0,FLASH30,47.35,Mobile App,157.82,110.47,2024-06
TXN-0001446,2024-10-16,CUST-00112,PROD-0042,5,336.78,Credit Card,Completed,0.0,,0.0,In-Store,1683.8999999999999,1683.8999999999999,2024-10
TXN-0001447,2024-08-18,CUST-00885,PROD-0120,4,472.9,Credit Card,Processing,0.0,,0.0,Mobile App,1891.6,1891.6,2024-08
TXN-0001448,2024-07-10,CUST-01153,PROD-0023,3,457.85,Apple Pay,Completed,0.0,,0.0,Website,1373.5500000000002,1373.5500000000002,2024-07
TXN-0001449,2024-05-07,CUST-00830,PROD-0033,2,335.54,Debit Card,Completed,0.0,,0.0,Marketplace,671.08,671.08,2024-05
TXN-0001450,2024-08-20,CUST-00719,PROD-0020,1,258.36,Credit Card,Completed,0.0,,0.0,Social Media,258.36,258.36,2024-08
TXN-0001451,2024-09-16,CUST-01133,PROD-0090,2,414.64,Google Pay,Shipped,0.0,,0.0,Website,829.28,829.28,2024-09
TXN-0001452,2024-08-31,CUST-00579,PROD-0104,3,419.6,Credit Card,Refunded,0.0,,0.0,Website,1258.8000000000002,1258.8000000000002,2024-08
TXN-0001453,2024-06-28,CUST-00747,PROD-0012,1,416.48,Google Pay,Completed,0.0,,0.0,Website,416.48,416.48,2024-06
TXN-0001454,2024-09-07,CUST-00612,PROD-0143,4,87.33,Credit Card,Cancelled,0.0,,0.0,Website,349.32,349.32,2024-09
TXN-0001455,2024-10-26,CUST-01113,PROD-0051,4,22.45,Apple Pay,Completed,7.99,,0.0,Mobile App,89.8,97.78999999999999,2024-10
TXN-0001456,2024-05-20,CUST-00086,PROD-0006,4,491.75,PayPal,Processing,0.0,,0.0,Website,1967.0,1967.0,2024-05
TXN-0001457,2024-08-18,CUST-00638,PROD-0091,4,480.22,Apple Pay,Completed,0.0,,0.0,Website,1920.88,1920.88,2024-08
TXN-0001458,2024-08-21,CUST-00836,PROD-0069,1,286.54,Bank Transfer,Completed,0.0,,0.0,Marketplace,286.54,286.54,2024-08
TXN-0001459,2024-10-13,CUST-00931,PROD-0123,1,496.59,Apple Pay,Cancelled,0.0,FLASH30,148.98,In-Store,496.59,347.61,2024-10
TXN-0001460,2024-08-24,CUST-00738,PROD-0146,3,387.56,Debit Card,Processing,0.0,WELCOME15,174.4,Website,1162.68,988.2800000000001,2024-08
TXN-0001461,2024-09-27,CUST-01083,PROD-0115,1,263.51,Apple Pay,Cancelled,0.0,WELCOME15,39.53,Website,263.51,223.98,2024-09
TXN-0001462,2024-08-25,CUST-01125,PROD-0111,3,200.76,PayPal,Cancelled,0.0,WELCOME15,90.34,Website,602.28,511.93999999999994,2024-08
TXN-0001463,2024-10-21,CUST-00073,PROD-0061,2,300.49,Credit Card,Completed,0.0,,0.0,Marketplace,600.98,600.98,2024-10
TXN-0001464,2024-08-24,CUST-00527,PROD-0107,2,262.73,Google Pay,Processing,0.0,,0.0,Mobile App,525.46,525.46,2024-08
TXN-0001465,2024-01-01,CUST-00024,PROD-0078,2,496.95,Debit Card,Completed,0.0,FLASH30,298.17,Website,993.9,695.73,2024-01
TXN-0001466,2024-10-25,CUST-00398,PROD-0095,1,250.32,Credit Card,Completed,0.0,,0.0,Website,250.32,250.32,2024-10
TXN-0001467,2024-03-15,CUST-00682,PROD-0074,2,419.59,Debit Card,Completed,0.0,,0.0,Website,839.18,839.18,2024-03
TXN-0001468,2024-09-26,CUST-01086,PROD-0048,1,408.67,Debit Card,Cancelled,0.0,VIP25,102.17,Website,408.67,306.5,2024-09
TXN-0001469,2024-06-27,CUST-00998,PROD-0096,4,44.98,Debit Card,Cancelled,0.0,,0.0,Mobile App,179.92,179.92,2024-06
TXN-0001470,2024-07-28,CUST-00151,PROD-0031,1,52.62,Debit Card,Completed,9.99,,0.0,Mobile App,52.62,62.61,2024-07
TXN-0001471,2024-09-07,CUST-00112,PROD-0034,5,333.3,Credit Card,Processing,0.0,,0.0,Website,1666.5,1666.5,2024-09
TXN-0001472,2024-08-08,CUST-00742,PROD-0087,1,136.95,Debit Card,Completed,0.0,,0.0,Social Media,136.95,136.95,2024-08
TXN-0001473,2024-06-23,CUST-00679,PROD-0135,1,332.18,Google Pay,Shipped,0.0,,0.0,Mobile App,332.18,332.18,2024-06
TXN-0001474,2024-09-26,CUST-00331,PROD-0083,2,80.86,Credit Card,Completed,0.0,,0.0,Website,161.72,161.72,2024-09
TXN-0001475,2024-10-04,CUST-01072,PROD-0135,5,204.55,Debit Card,Completed,0.0,,0.0,Mobile App,1022.75,1022.75,2024-10
TXN-0001476,2024-08-22,CUST-01111,PROD-0047,1,60.2,Credit Card,Refunded,9.99,,0.0,Website,60.2,70.19,2024-08
TXN-0001477,2024-07-21,CUST-00527,PROD-0136,2,148.22,Credit Card,Completed,0.0,,0.0,Website,296.44,296.44,2024-07
TXN-0001478,2024-08-02,CUST-01064,PROD-0129,1,53.26,Debit Card,Completed,9.99,,0.0,Website,53.26,63.25,2024-08
TXN-0001479,2024-07-24,CUST-00486,PROD-0125,1,485.57,Credit Card,Completed,0.0,,0.0,Website,485.57,485.57,2024-07
TXN-0001480,2024-09-23,CUST-00885,PROD-0077,4,203.57,PayPal,Completed,0.0,,0.0,Website,814.28,814.28,2024-09
TXN-0001481,2024-07-17,CUST-00612,PROD-0003,2,451.57,PayPal,Completed,0.0,,0.0,Mobile App,903.14,903.14,2024-07
TXN-0001482,2024-10-20,CUST-00149,PROD-0092,4,485.86,Credit Card,Completed,0.0,,0.0,Marketplace,1943.44,1943.44,2024-10
TXN-0001483,2024-09-10,CUST-01111,PROD-0143,2,455.68,Debit Card,Refunded,0.0,,0.0,Mobile App,911.36,911.36,2024-09
TXN-0001484,2024-10-27,CUST-00592,PROD-0100,4,232.92,Google Pay,Shipped,0.0,VIP25,232.92,Mobile App,931.68,698.76,2024-10
TXN-0001485,2024-10-04,CUST-00884,PROD-0127,2,391.65,Credit Card,Shipped,0.0,,0.0,Marketplace,783.3,783.3,2024-10
TXN-0001486,2024-09-30,CUST-00454,PROD-0068,2,85.3,Debit Card,Completed,0.0,,0.0,Marketplace,170.6,170.6,2024-09
TXN-0001487,2024-09-27,CUST-00016,PROD-0133,3,56.46,Google Pay,Completed,0.0,,0.0,Website,169.38,169.38,2024-09
TXN-0001488,2024-08-17,CUST-00122,PROD-0090,5,439.67,Google Pay,Shipped,0.0,,0.0,Mobile App,2198.35,2198.35,2024-08
TXN-0001489,2024-09-28,CUST-00633,PROD-0089,1,25.24,Debit Card,Completed,7.99,SUMMER20,5.05,Website,25.24,28.18,2024-09
TXN-0001490,2024-09-22,CUST-00839,PROD-0010,2,486.43,Credit Card,Completed,0.0,,0.0,Mobile App,972.86,972.86,2024-09
TXN-0001491,2024-10-11,CUST-00410,PROD-0008,1,339.34,Credit Card,Completed,0.0,,0.0,Website,339.34,339.34,2024-10
TXN-0001492,2024-09-29,CUST-00843,PROD-0012,2,215.6,Credit Card,Completed,0.0,WELCOME15,64.68,Website,431.2,366.52,2024-09
TXN-0001493,2024-10-12,CUST-00845,PROD-0064,2,79.26,PayPal,Completed,0.0,,0.0,Website,158.52,158.52,2024-10
TXN-0001494,2024-10-23,CUST-00853,PROD-0118,1,364.37,Credit Card,Completed,0.0,,0.0,Mobile App,364.37,364.37,2024-10
TXN-0001495,2024-09-02,CUST-00631,PROD-0059,2,285.91,Apple Pay,Completed,0.0,,0.0,Mobile App,571.82,571.82,2024-09
TXN-0001496,2024-08-22,CUST-01093,PROD-0050,4,358.44,Debit Card,Cancelled,0.0,FLASH30,430.13,Mobile App,1433.76,1003.63,2024-08
TXN-0001497,2024-08-31,CUST-00626,PROD-0040,1,214.77,Credit Card,Cancelled,0.0,,0.0,Website,214.77,214.77,2024-08
TXN-0001498,2024-09-20,CUST-00591,PROD-0122,1,42.46,Credit Card,Cancelled,7.99,,0.0,Social Media,42.46,50.45,2024-09
TXN-0001499,2024-09-29,CUST-00252,PROD-0097,1,164.33,Debit Card,Refunded,0.0,,0.0,Website,164.33,164.33,2024-09
TXN-0001500,2024-06-30,CUST-00377,PROD-0127,4,164.35,Credit Card,Refunded,0.0,,0.0,Social Media,657.4,657.4,2024-06
TXN-0001501,2024-09-14,CUST-00048,PROD-0087,1,14.24,PayPal,Completed,7.99,,0.0,Marketplace,14.24,22.23,2024-09
TXN-0001502,2024-09-18,CUST-00785,PROD-0077,3,14.68,Google Pay,Completed,5.99,,0.0,Website,44.04,50.03,2024-09
TXN-0001503,2024-10-26,CUST-00312,PROD-0121,2,172.06,Google Pay,Refunded,0.0,,0.0,Website,344.12,344.12,2024-10
TXN-0001504,2024-10-02,CUST-00371,PROD-0146,4,366.53,PayPal,Shipped,0.0,,0.0,Website,1466.12,1466.12,2024-10
TXN-0001505,2024-09-29,CUST-00914,PROD-0149,2,315.77,Apple Pay,Completed,0.0,,0.0,Social Media,631.54,631.54,2024-09
TXN-0001506,2024-09-27,CUST-00398,PROD-0111,3,127.11,Debit Card,Cancelled,0.0,,0.0,In-Store,381.33,381.33,2024-09
TXN-0001507,2024-09-05,CUST-00302,PROD-0129,5,305.34,Debit Card,Shipped,0.0,,0.0,Website,1526.6999999999998,1526.6999999999998,2024-09
TXN-0001508,2024-09-12,CUST-00211,PROD-0041,5,327.21,PayPal,Processing,0.0,,0.0,Website,1636.05,1636.05,2024-09
TXN-0001509,2024-09-01,CUST-00922,PROD-0137,3,266.05,Credit Card,Completed,0.0,,0.0,Website,798.1500000000001,798.1500000000001,2024-09
TXN-0001510,2024-08-02,CUST-00153,PROD-0023,2,265.45,Credit Card,Completed,0.0,,0.0,Website,530.9,530.9,2024-08
TXN-0001511,2024-07-19,CUST-00592,PROD-0078,2,191.17,PayPal,Completed,0.0,,0.0,In-Store,382.34,382.34,2024-07
TXN-0001512,2024-08-13,CUST-00642,PROD-0011,5,70.45,Google Pay,Refunded,0.0,,0.0,In-Store,352.25,352.25,2024-08
TXN-0001513,2024-04-24,CUST-00838,PROD-0071,2,198.88,Debit Card,Completed,0.0,WELCOME15,59.66,Mobile App,397.76,338.1,2024-04
TXN-0001514,2024-10-26,CUST-00785,PROD-0026,3,179.2,Debit Card,Completed,0.0,,0.0,Website,537.5999999999999,537.5999999999999,2024-10
TXN-0001515,2024-10-14,CUST-00957,PROD-0030,1,300.06,Debit Card,Completed,0.0,,0.0,Mobile App,300.06,300.06,2024-10
TXN-0001516,2024-10-27,CUST-00049,PROD-0102,2,429.56,Debit Card,Completed,0.0,,0.0,Website,859.12,859.12,2024-10
TXN-0001517,2024-08-26,CUST-00364,PROD-0069,1,193.92,Debit Card,Refunded,0.0,,0.0,Social Media,193.92,193.92,2024-08
TXN-0001518,2024-06-13,CUST-00347,PROD-0133,3,357.76,Google Pay,Refunded,0.0,,0.0,Marketplace,1073.28,1073.28,2024-06
TXN-0001519,2024-10-11,CUST-00175,PROD-0061,3,407.79,Debit Card,Cancelled,0.0,,0.0,Website,1223.3700000000001,1223.3700000000001,2024-10
TXN-0001520,2024-05-23,CUST-00360,PROD-0106,3,113.75,Credit Card,Completed,0.0,SUMMER20,68.25,Website,341.25,273.0,2024-05
TXN-0001521,2024-10-24,CUST-00378,PROD-0023,1,451.8,PayPal,Shipped,0.0,,0.0,In-Store,451.8,451.8,2024-10
TXN-0001522,2024-05-17,CUST-00658,PROD-0113,1,44.51,Credit Card,Completed,7.99,,0.0,Mobile App,44.51,52.5,2024-05
TXN-0001523,2024-10-02,CUST-00812,PROD-0030,1,451.83,PayPal,Completed,0.0,,0.0,Website,451.83,451.83,2024-10
TXN-0001524,2024-10-21,CUST-00477,PROD-0067,2,90.17,Debit Card,Completed,0.0,,0.0,Website,180.34,180.34,2024-10
TXN-0001525,2024-09-18,CUST-00871,PROD-0131,3,175.2,PayPal,Completed,0.0,,0.0,Website,525.5999999999999,525.5999999999999,2024-09
TXN-0001526,2024-10-10,CUST-00415,PROD-0121,4,306.56,Credit Card,Completed,0.0,,0.0,Website,1226.24,1226.24,2024-10
TXN-0001527,2024-10-07,CUST-00360,PROD-0083,3,453.77,Credit Card,Shipped,0.0,,0.0,Website,1361.31,1361.31,2024-10
TXN-0001528,2024-10-05,CUST-00689,PROD-0062,2,135.28,Credit Card,Shipped,0.0,,0.0,Mobile App,270.56,270.56,2024-10
TXN-0001529,2024-07-22,CUST-00026,PROD-0057,1,384.14,PayPal,Refunded,0.0,,0.0,Mobile App,384.14,384.14,2024-07
TXN-0001530,2024-09-11,CUST-00092,PROD-0001,5,358.1,Credit Card,Completed,0.0,,0.0,Marketplace,1790.5,1790.5,2024-09
TXN-0001531,2024-10-05,CUST-00547,PROD-0102,2,88.25,Debit Card,Processing,0.0,,0.0,Website,176.5,176.5,2024-10
TXN-0001532,2024-09-01,CUST-01128,PROD-0069,5,244.93,Bank Transfer,Completed,0.0,,0.0,Website,1224.65,1224.65,2024-09
TXN-0001533,2024-08-13,CUST-00871,PROD-0059,2,245.93,Credit Card,Completed,0.0,WELCOME15,73.78,Mobile App,491.86,418.08000000000004,2024-08
TXN-0001534,2024-10-08,CUST-00107,PROD-0046,2,159.25,Apple Pay,Completed,0.0,,0.0,Mobile App,318.5,318.5,2024-10
TXN-0001535,2024-09-25,CUST-00998,PROD-0106,2,392.15,Apple Pay,Refunded,0.0,,0.0,Social Media,784.3,784.3,2024-09
TXN-0001536,2024-10-20,CUST-00882,PROD-0034,2,463.7,Apple Pay,Completed,0.0,,0.0,Mobile App,927.4,927.4,2024-10
TXN-0001537,2024-10-16,CUST-00761,PROD-0101,2,361.11,Google Pay,Shipped,0.0,,0.0,Website,722.22,722.22,2024-10
TXN-0001538,2024-08-20,CUST-00961,PROD-0097,2,486.74,Debit Card,Processing,0.0,,0.0,Mobile App,973.48,973.48,2024-08
TXN-0001539,2024-10-15,CUST-00528,PROD-0029,3,34.72,PayPal,Processing,0.0,,0.0,Marketplace,104.16,104.16,2024-10
TXN-0001540,2024-09-13,CUST-00277,PROD-0123,3,28.23,Debit Card,Cancelled,5.99,WELCOME15,12.7,Website,84.69,77.97999999999999,2024-09
TXN-0001541,2024-08-14,CUST-00644,PROD-0073,4,447.98,Credit Card,Completed,0.0,,0.0,Social Media,1791.92,1791.92,2024-08
TXN-0001542,2024-10-21,CUST-00693,PROD-0143,4,449.91,Credit Card,Completed,0.0,,0.0,Mobile App,1799.64,1799.64,2024-10
TXN-0001543,2024-09-07,CUST-00683,PROD-0004,2,62.48,Credit Card,Completed,0.0,,0.0,Social Media,124.96,124.96,2024-09
TXN-0001544,2024-10-10,CUST-00710,PROD-0038,1,185.14,Credit Card,Cancelled,0.0,,0.0,In-Store,185.14,185.14,2024-10
TXN-0001545,2024-04-13,CUST-01138,PROD-0020,1,419.33,PayPal,Completed,0.0,,0.0,Website,419.33,419.33,2024-04
TXN-0001546,2024-09-18,CUST-01073,PROD-0113,1,72.97,Google Pay,Refunded,5.99,,0.0,Mobile App,72.97,78.96,2024-09
TXN-0001547,2024-07-21,CUST-01023,PROD-0023,4,141.03,Apple Pay,Completed,0.0,,0.0,Mobile App,564.12,564.12,2024-07
TXN-0001548,2024-09-10,CUST-00947,PROD-0111,3,343.68,Credit Card,Cancelled,0.0,,0.0,Mobile App,1031.04,1031.04,2024-09
TXN-0001549,2024-10-25,CUST-01130,PROD-0136,2,491.12,Credit Card,Shipped,0.0,,0.0,Website,982.24,982.24,2024-10
TXN-0001550,2024-08-28,CUST-00122,PROD-0045,1,400.59,PayPal,Processing,0.0,,0.0,Social Media,400.59,400.59,2024-08
TXN-0001551,2024-04-29,CUST-00330,PROD-0097,1,390.88,Credit Card,Completed,0.0,,0.0,In-Store,390.88,390.88,2024-04
TXN-0001552,2024-09-02,CUST-00633,PROD-0033,5,177.89,Apple Pay,Completed,0.0,,0.0,Mobile App,889.4499999999999,889.4499999999999,2024-09
TXN-0001553,2024-07-17,CUST-00998,PROD-0135,2,334.05,PayPal,Cancelled,0.0,VIP25,167.02,Website,668.1,501.08000000000004,2024-07
TXN-0001554,2024-06-20,CUST-00640,PROD-0022,1,65.4,Debit Card,Completed,12.99,SAVE10,6.54,Marketplace,65.4,71.85000000000001,2024-06
TXN-0001555,2024-10-12,CUST-00888,PROD-0133,2,496.2,Credit Card,Shipped,0.0,,0.0,Mobile App,992.4,992.4,2024-10
TXN-0001556,2024-10-13,CUST-00167,PROD-0015,2,245.48,Credit Card,Completed,0.0,,0.0,Mobile App,490.96,490.96,2024-10
TXN-0001557,2024-09-01,CUST-00313,PROD-0021,1,323.01,Credit Card,Completed,0.0,,0.0,Website,323.01,323.01,2024-09
TXN-0001558,2024-09-26,CUST-00882,PROD-0126,2,439.31,Debit Card,Completed,0.0,,0.0,Website,878.62,878.62,2024-09
TXN-0001559,2024-07-10,CUST-00205,PROD-0089,2,10.46,Bank Transfer,Completed,5.99,,0.0,Mobile App,20.92,26.910000000000004,2024-07
TXN-0001560,2024-06-11,CUST-00435,PROD-0017,1,488.22,Credit Card,Cancelled,0.0,,0.0,Website,488.22,488.22,2024-06
TXN-0001561,2024-10-01,CUST-00330,PROD-0056,5,185.98,Credit Card,Completed,0.0,SAVE10,92.99,Mobile App,929.9,836.91,2024-10
TXN-0001562,2024-10-11,CUST-00433,PROD-0050,2,176.39,Debit Card,Processing,0.0,,0.0,Website,352.78,352.78,2024-10
TXN-0001563,2024-07-29,CUST-00854,PROD-0135,5,81.07,Credit Card,Completed,0.0,SAVE10,40.53,Social Media,405.34999999999997,364.81999999999994,2024-07
TXN-0001564,2024-10-08,CUST-00455,PROD-0118,1,430.5,Apple Pay,Completed,0.0,,0.0,Social Media,430.5,430.5,2024-10
TXN-0001565,2024-07-16,CUST-00701,PROD-0122,5,436.7,Credit Card,Completed,0.0,,0.0,Website,2183.5,2183.5,2024-07
TXN-0001566,2024-09-24,CUST-00122,PROD-0050,3,19.78,Google Pay,Cancelled,5.99,,0.0,Website,59.34,65.33,2024-09
TXN-0001567,2024-08-22,CUST-00950,PROD-0060,2,37.3,Google Pay,Completed,5.99,,0.0,Mobile App,74.6,80.58999999999999,2024-08
TXN-0001568,2024-10-21,CUST-00459,PROD-0125,3,459.98,Apple Pay,Completed,0.0,,0.0,Website,1379.94,1379.94,2024-10
TXN-0001569,2024-08-30,CUST-00795,PROD-0116,4,70.2,Credit Card,Completed,0.0,,0.0,Website,280.8,280.8,2024-08
TXN-0001570,2024-09-21,CUST-00875,PROD-0135,4,314.24,Credit Card,Processing,0.0,,0.0,Mobile App,1256.96,1256.96,2024-09
TXN-0001571,2024-09-04,CUST-00260,PROD-0088,3,313.62,Apple Pay,Refunded,0.0,,0.0,In-Store,940.86,940.86,2024-09
TXN-0001572,2024-10-16,CUST-01045,PROD-0105,1,436.16,Apple Pay,Completed,0.0,,0.0,Website,436.16,436.16,2024-10
TXN-0001573,2024-08-08,CUST-00769,PROD-0055,2,290.59,PayPal,Processing,0.0,,0.0,Website,581.18,581.18,2024-08
TXN-0001574,2024-06-30,CUST-00560,PROD-0064,2,222.66,Debit Card,Cancelled,0.0,WELCOME15,66.8,Mobile App,445.32,378.52,2024-06
TXN-0001575,2024-10-13,CUST-00231,PROD-0096,2,487.44,Credit Card,Completed,0.0,,0.0,Marketplace,974.88,974.88,2024-10
TXN-0001576,2024-10-21,CUST-01125,PROD-0044,1,122.11,Google Pay,Completed,0.0,,0.0,Website,122.11,122.11,2024-10
TXN-0001577,2024-10-26,CUST-00902,PROD-0130,2,138.72,Credit Card,Cancelled,0.0,,0.0,Mobile App,277.44,277.44,2024-10
TXN-0001578,2024-08-27,CUST-00257,PROD-0149,1,51.53,Credit Card,Shipped,12.99,,0.0,Website,51.53,64.52,2024-08
TXN-0001579,2024-09-01,CUST-00419,PROD-0050,1,487.9,Credit Card,Refunded,0.0,,0.0,Marketplace,487.9,487.9,2024-09
TXN-0001580,2024-09-10,CUST-00957,PROD-0111,4,356.11,PayPal,Completed,0.0,,0.0,Mobile App,1424.44,1424.44,2024-09
TXN-0001581,2024-10-12,CUST-00843,PROD-0137,2,15.92,Credit Card,Cancelled,7.99,,0.0,Mobile App,31.84,39.83,2024-10
TXN-0001582,2024-09-28,CUST-00911,PROD-0099,2,355.1,Debit Card,Shipped,0.0,,0.0,Marketplace,710.2,710.2,2024-09
TXN-0001583,2024-09-03,CUST-00575,PROD-0148,1,208.02,Credit Card,Completed,0.0,,0.0,Mobile App,208.02,208.02,2024-09
TXN-0001584,2024-09-16,CUST-00862,PROD-0146,4,484.09,Credit Card,Completed,0.0,VIP25,484.09,Marketplace,1936.36,1452.27,2024-09
TXN-0001585,2024-02-06,CUST-00488,PROD-0084,5,145.91,PayPal,Completed,0.0,,0.0,Website,729.55,729.55,2024-02
TXN-0001586,2024-10-19,CUST-00266,PROD-0030,4,358.03,Credit Card,Processing,0.0,SAVE10,143.21,Mobile App,1432.12,1288.9099999999999,2024-10
TXN-0001587,2024-08-17,CUST-00785,PROD-0065,3,317.43,Credit Card,Refunded,0.0,,0.0,Website,952.29,952.29,2024-08
TXN-0001588,2024-09-26,CUST-01169,PROD-0024,1,15.89,Debit Card,Cancelled,12.99,,0.0,Marketplace,15.89,28.880000000000003,2024-09
TXN-0001589,2024-09-24,CUST-00382,PROD-0090,1,443.75,Debit Card,Cancelled,0.0,,0.0,Mobile App,443.75,443.75,2024-09
TXN-0001590,2024-08-13,CUST-00600,PROD-0106,1,78.4,Credit Card,Completed,5.99,WELCOME15,11.76,Marketplace,78.4,72.63,2024-08
TXN-0001591,2024-08-18,CUST-00818,PROD-0077,2,335.15,Google Pay,Completed,0.0,,0.0,Website,670.3,670.3,2024-08
TXN-0001592,2024-01-17,CUST-00689,PROD-0068,2,390.01,Google Pay,Cancelled,0.0,,0.0,Website,780.02,780.02,2024-01
TXN-0001593,2024-10-19,CUST-00996,PROD-0109,1,319.14,Debit Card,Refunded,0.0,,0.0,Mobile App,319.14,319.14,2024-10
TXN-0001594,2024-10-21,CUST-00908,PROD-0145,5,57.58,Credit Card,Shipped,0.0,,0.0,Website,287.9,287.9,2024-10
TXN-0001595,2024-08-11,CUST-00064,PROD-0097,1,487.83,Credit Card,Cancelled,0.0,,0.0,Website,487.83,487.83,2024-08
TXN-0001596,2024-09-06,CUST-01197,PROD-0133,1,126.03,Apple Pay,Cancelled,0.0,,0.0,Social Media,126.03,126.03,2024-09
TXN-0001597,2024-10-08,CUST-00898,PROD-0092,1,317.64,Debit Card,Completed,0.0,VIP25,79.41,Website,317.64,238.23,2024-10
TXN-0001598,2024-10-23,CUST-01016,PROD-0088,1,400.61,Credit Card,Processing,0.0,WELCOME15,60.09,Website,400.61,340.52,2024-10
TXN-0001599,2024-10-22,CUST-00798,PROD-0050,1,470.22,Apple Pay,Completed,0.0,SUMMER20,94.04,Social Media,470.22,376.18,2024-10
TXN-0001600,2024-06-15,CUST-01009,PROD-0103,1,305.96,Debit Card,Refunded,0.0,,0.0,Website,305.96,305.96,2024-06
TXN-0001601,2024-10-15,CUST-00136,PROD-0112,1,136.93,Debit Card,Refunded,0.0,,0.0,Website,136.93,136.93,2024-10
TXN-0001602,2024-10-04,CUST-00429,PROD-0046,2,419.94,Credit Card,Completed,0.0,,0.0,Marketplace,839.88,839.88,2024-10
TXN-0001603,2024-10-12,CUST-01025,PROD-0011,2,89.97,Credit Card,Shipped,0.0,,0.0,Social Media,179.94,179.94,2024-10
TXN-0001604,2024-10-01,CUST-00253,PROD-0012,3,20.91,Google Pay,Shipped,7.99,,0.0,Mobile App,62.730000000000004,70.72,2024-10
TXN-0001605,2024-10-23,CUST-00091,PROD-0141,2,454.98,PayPal,Completed,0.0,,0.0,Social Media,909.96,909.96,2024-10
TXN-0001606,2024-09-14,CUST-00929,PROD-0064,5,291.93,Credit Card,Refunded,0.0,SAVE10,145.96,Website,1459.65,1313.69,2024-09
