PropertyID,Neighborhood,PropertyType,SquareFeet,Bedrooms,Bathrooms,YearBuilt,PropertyAge,LotSize,GarageCapacity,HasPool,HasFireplace,RenovationYear,YearsSinceRenovation,Condition,EnergyRating,SchoolRating,CrimeRate,DistanceToCenter,HOAFee,DaysOnMarket,ListingDate,Price
PROP_000582,Residential Park,Multi-Family,2113.0,4,3.5,2014,10,0.06,1,0,0,0,10,9.5,A,9.0,2,11.8,0,89,2024-06-29,587000
PROP_000583,Suburbs,Single Family,1071.0,3,2.0,2022,2,0.8,2,0,0,0,2,10.0,A,7.0,5,13.1,0,136,2024-05-19,281000
PROP_000584,Suburbs,Multi-Family,1843.0,4,3.0,2002,22,0.33,1,0,1,0,22,9.6,D,8.0,6,12.3,162,28,2024-09-05,369000
PROP_000585,Tech Hub,Condo,500.0,1,1.0,1989,35,0.0,1,0,0,0,35,8.8,E,8.0,9,6.1,538,5,2024-10-04,151000
PROP_000586,Uptown,Single Family,1289.0,3,3.0,1975,49,1.08,1,0,0,2007,17,7.8,D,7.0,15,3.2,0,1,2024-10-26,377000
PROP_000587,Downtown,Condo,841.0,1,1.5,1966,58,0.0,0,0,0,0,58,8.2,D,5.0,28,1.3,586,42,2024-08-04,219000
PROP_000588,Midtown,Townhouse,1389.0,3,2.0,1964,60,0.08,2,0,0,0,60,7.8,F,8.0,16,3.7,208,49,2024-09-02,347000
PROP_000589,Midtown,Single Family,1511.0,2,2.0,1984,40,0.06,2,0,0,0,40,6.5,E,8.0,13,2.9,0,1,2024-09-05,352000
PROP_000590,Midtown,Single Family,800.0,1,1.5,2023,1,0.08,0,0,1,0,1,9.6,A,7.0,13,1.0,0,134,2024-06-01,183000
PROP_000591,Midtown,Ranch,2033.0,5,4.5,1920,104,0.37,0,0,1,0,104,3.8,D,7.0,18,3.1,175,35,2024-09-19,368000
PROP_000592,Tech Hub,Single Family,1505.0,4,3.5,1962,62,0.05,1,0,0,0,62,5.1,E,9.0,10,6.2,0,42,2024-08-08,427000
PROP_000593,Midtown,Condo,959.0,2,1.0,1961,63,0.0,2,0,1,0,63,6.4,E,8.0,13,2.6,264,37,2024-09-14,265000
PROP_000594,Suburbs,Condo,897.0,3,2.5,2007,17,0.0,1,0,0,2018,6,10.0,B,7.0,12,13.4,241,17,2024-10-06,260000
PROP_000595,Industrial,Condo,744.0,1,1.0,1979,45,0.0,1,1,0,0,45,8.3,D,6.0,35,7.6,333,103,2024-06-05,128000
PROP_000596,Suburbs,Condo,965.0,2,2.0,1989,35,0.0,1,0,1,0,35,8.1,E,8.0,4,12.2,514,1,2024-10-06,212000
PROP_000597,Tech Hub,Single Family,1637.0,3,3.5,1955,69,0.14,1,0,0,0,69,3.4,F,9.0,15,6.4,0,61,2024-08-07,359000
PROP_000598,Midtown,Condo,500.0,1,1.5,1984,40,0.0,1,1,0,0,40,8.2,D,8.0,16,2.8,218,20,2024-09-28,171000
PROP_000599,Midtown,Single Family,1130.0,2,1.5,1948,76,0.23,1,0,1,0,76,6.2,E,8.0,19,4.0,0,9,2024-09-22,250000
PROP_000600,Downtown,Townhouse,1110.0,3,2.0,1994,30,0.05,2,0,0,2020,4,9.9,B,7.0,26,0.1,184,25,2024-09-24,414000
PROP_000601,Midtown,Single Family,1528.0,3,2.0,1947,77,0.48,2,1,0,2002,22,7.0,E,7.0,16,1.7,157,9,2024-10-22,386000
PROP_000602,Uptown,Condo,1257.0,3,2.0,2012,12,0.0,0,0,1,0,12,9.4,A,9.0,8,3.6,319,91,2024-07-03,406000
PROP_000603,Midtown,Single Family,1014.0,3,3.5,1997,27,0.05,2,0,1,0,27,7.6,F,8.0,21,3.9,0,71,2024-08-13,325000
PROP_000604,Midtown,Single Family,1151.0,2,2.0,2008,16,0.15,1,0,1,0,16,10.0,D,7.0,22,3.6,0,87,2024-06-27,297000
PROP_000605,Midtown,Single Family,1143.0,2,1.0,1985,39,0.2,3,0,0,0,39,6.6,F,8.0,22,1.4,0,81,2024-07-14,294000
PROP_000606,Suburbs,Single Family,999.0,1,1.0,1982,42,0.05,1,0,0,2009,15,10.0,D,8.0,5,12.1,0,78,2024-07-15,169000
PROP_000607,Uptown,Multi-Family,1791.0,4,4.0,1947,77,0.61,2,0,0,2010,14,7.8,F,9.0,7,3.2,0,39,2024-09-05,477000
PROP_000608,Suburbs,Single Family,1785.0,3,2.5,1994,30,0.1,2,0,0,0,30,7.5,D,9.0,13,12.9,0,104,2024-07-17,344000
PROP_000609,Waterfront,Ranch,1178.0,2,2.0,1993,31,0.46,1,0,0,0,31,7.0,F,8.0,12,3.0,0,2,2024-09-05,341000
PROP_000610,Tech Hub,Ranch,1771.0,4,3.5,1990,34,0.33,3,0,1,2018,6,9.6,D,7.0,12,4.8,74,15,2024-09-12,591000
PROP_000611,Downtown,Condo,500.0,2,2.5,2009,15,0.0,1,0,0,2017,7,10.0,B,7.0,28,1.1,586,10,2024-10-20,217000
PROP_000612,University Area,Single Family,1119.0,2,2.0,2014,10,0.06,2,0,0,2010,14,10.0,A,6.0,22,7.4,171,5,2024-10-23,277000
PROP_000613,Historic District,Single Family,1235.0,1,1.0,2010,14,0.07,0,0,0,2016,8,10.0,D,6.0,20,1.7,0,1,2024-09-20,336000
PROP_000614,Midtown,Townhouse,1786.0,4,3.5,1955,69,0.05,1,0,1,0,69,4.8,D,8.0,23,3.3,165,23,2024-09-24,408000
PROP_000615,Industrial,Single Family,1262.0,2,1.0,2001,23,0.08,2,0,1,0,23,7.9,D,5.0,31,8.3,0,57,2024-07-17,180000
PROP_000616,Residential Park,Single Family,500.0,1,1.5,1942,82,0.13,1,0,1,0,82,5.4,E,10.0,9,9.6,0,46,2024-08-30,88000
PROP_000617,Downtown,Condo,500.0,1,1.0,2006,18,0.0,1,0,0,0,18,7.1,D,6.0,21,0.8,430,47,2024-08-20,137000
PROP_000618,Uptown,Multi-Family,2020.0,5,5.0,1982,42,0.14,1,0,0,0,42,6.6,E,9.0,10,4.6,0,98,2024-06-25,531000
PROP_000619,University Area,Townhouse,1414.0,2,1.5,1953,71,0.42,2,0,0,2008,16,7.1,F,6.0,19,6.4,139,141,2024-05-14,297000
PROP_000620,University Area,Single Family,1587.0,3,3.0,2016,8,0.17,1,0,1,0,8,9.5,A,6.0,19,5.8,136,51,2024-08-19,388000
PROP_000621,Midtown,Townhouse,1258.0,3,2.5,2000,24,0.46,0,0,0,0,24,7.9,E,6.0,13,1.6,175,3,2024-09-29,369000
PROP_000622,Uptown,Single Family,1981.0,4,3.5,1979,45,1.12,2,0,0,2018,6,7.2,B,7.0,15,5.8,0,50,2024-09-01,598000
PROP_000623,Suburbs,Single Family,1130.0,3,3.0,1928,96,0.08,1,0,0,0,96,5.0,E,8.0,11,11.9,0,36,2024-08-24,161000
PROP_000624,Suburbs,Multi-Family,2536.0,6,5.0,1995,29,0.59,1,0,0,0,29,9.4,E,8.0,7,13.1,0,2,2024-09-22,534000
PROP_000625,Historic District,Single Family,583.0,1,1.0,2019,5,0.29,0,0,0,2006,18,10.0,A,6.0,19,1.5,0,13,2024-09-03,135000
PROP_000626,Suburbs,Single Family,947.0,1,1.0,1999,25,0.51,1,0,0,2003,21,10.0,F,8.0,5,13.9,0,12,2024-10-15,177000
PROP_000627,Suburbs,Single Family,500.0,1,1.0,2022,2,,1,0,0,0,2,9.7,A,9.0,10,14.0,0,66,2024-06-29,80000
PROP_000628,University Area,Multi-Family,1835.0,3,3.5,1954,70,0.17,3,0,0,0,70,5.9,E,7.0,21,7.5,104,19,2024-08-18,305000
PROP_000629,Downtown,Townhouse,1183.0,3,3.0,1997,27,0.08,1,1,0,0,27,8.5,E,6.0,24,1.2,266,31,2024-08-27,411000
PROP_000630,Uptown,Condo,934.0,2,1.0,2012,12,0.0,0,0,1,2017,7,9.7,A,8.0,7,4.6,207,69,2024-07-04,294000
PROP_000631,Tech Hub,Townhouse,1221.0,2,1.5,1994,30,0.23,0,0,0,0,30,8.8,D,7.0,15,5.0,148,124,2024-06-29,380000
PROP_000632,Industrial,Single Family,936.0,2,2.5,1945,79,1.39,0,0,1,2010,14,6.2,D,4.0,35,7.4,138,34,2024-09-24,133000
PROP_000633,Waterfront,Condo,842.0,2,2.5,1998,26,0.0,2,0,0,0,26,5.7,F,7.0,5,2.2,352,36,2024-07-30,368000
PROP_000634,Waterfront,Single Family,651.0,1,1.5,2000,24,0.12,1,0,0,0,24,8.6,F,8.0,5,3.4,0,4,2024-09-10,213000
PROP_000635,Midtown,Single Family,2081.0,4,4.0,2008,16,0.53,1,0,0,0,16,7.4,F,6.0,21,3.9,0,30,2024-08-05,534000
PROP_000636,Suburbs,Condo,808.0,2,1.0,2010,14,0.0,1,1,1,2002,22,10.0,E,9.0,8,11.7,489,52,2024-08-03,236000
PROP_000637,Waterfront,Ranch,1404.0,4,3.0,2011,13,0.1,2,1,0,2018,6,10.0,A,8.0,11,3.2,0,9,2024-09-16,645000
PROP_000638,Uptown,Single Family,2194.0,5,5.0,2003,21,0.05,1,1,0,2007,17,10.0,F,9.0,8,4.9,60,5,2024-10-20,777000
PROP_000639,Uptown,Single Family,778.0,1,1.0,1965,59,0.05,1,0,0,2010,14,8.6,F,9.0,17,4.1,0,89,2024-06-05,170000
PROP_000640,Suburbs,Single Family,837.0,1,1.5,1984,40,0.63,2,1,0,2002,22,9.4,F,7.0,10,11.0,0,5,2024-08-29,214000
PROP_000641,Downtown,Single Family,851.0,2,2.0,2011,13,0.54,1,0,0,0,13,8.5,A,6.0,26,0.7,175,109,2024-07-05,243000
PROP_000642,Suburbs,Ranch,1572.0,2,2.5,2021,3,0.1,2,1,0,0,3,10.0,A,8.0,7,13.4,0,14,2024-09-15,376000
PROP_000643,Uptown,Condo,1029.0,2,1.5,1942,82,0.0,2,0,0,0,82,4.4,F,7.0,14,5.8,308,18,2024-08-24,241000
PROP_000644,Suburbs,Condo,1121.0,2,2.5,1994,30,0.0,1,0,0,0,30,6.9,E,9.0,4,11.8,572,33,2024-08-01,245000
PROP_000645,Midtown,Townhouse,2100.0,4,3.5,1975,49,0.83,2,0,1,2009,15,9.1,E,7.0,18,3.8,244,9,2024-10-09,710000
PROP_000646,Industrial,Single Family,500.0,1,1.0,1966,58,0.45,3,0,0,0,58,6.1,D,5.0,28,9.6,0,52,2024-08-05,81000
PROP_000647,Historic District,Condo,1082.0,3,3.0,1992,32,0.0,2,0,0,2010,14,9.8,E,7.0,16,1.7,390,33,2024-08-13,412000
PROP_000648,Tech Hub,Condo,732.0,2,1.0,1999,25,0.0,3,0,1,0,25,8.5,E,9.0,14,4.0,354,131,2024-05-16,306000
PROP_000649,University Area,Condo,724.0,1,1.5,1922,102,0.0,1,0,1,0,102,3.3,D,6.0,20,7.5,220,108,2024-05-25,103000
PROP_000650,Suburbs,Ranch,1352.0,3,3.5,2011,13,0.08,1,0,0,0,13,10.0,A,7.0,7,11.9,0,66,2024-07-03,275000
PROP_000651,Midtown,Townhouse,881.0,2,1.0,2013,11,0.5,3,0,0,2005,19,10.0,A,7.0,23,3.3,245,9,2024-09-23,328000
PROP_000652,Waterfront,Single Family,2242.0,5,5.0,2022,2,0.15,1,0,1,2011,13,9.8,A,7.0,9,3.7,0,10,2024-09-26,1077000
PROP_000653,Historic District,Multi-Family,2505.0,5,4.5,1960,64,0.54,3,0,0,2017,7,7.7,D,6.0,11,1.2,192,14,2024-09-17,842000
PROP_000654,University Area,Single Family,1411.0,2,1.5,1999,25,0.14,0,0,1,0,25,9.2,F,7.0,25,6.9,0,80,2024-07-02,259000
PROP_000655,Suburbs,Single Family,2075.0,5,4.5,1986,38,0.52,3,1,0,0,38,5.9,D,8.0,9,13.3,162,46,2024-07-31,508000
PROP_000656,Midtown,Single Family,643.0,1,1.0,1977,47,0.12,1,0,0,0,47,7.2,D,8.0,19,2.4,0,8,2024-10-05,118000
PROP_000657,Uptown,Single Family,734.0,1,1.0,1997,27,0.17,0,0,1,2008,16,8.8,D,9.0,14,5.2,0,27,2024-08-26,154000
PROP_000658,Suburbs,Condo,500.0,1,1.5,2011,13,0.0,2,0,1,0,13,10.0,A,9.0,6,12.2,431,165,2024-05-07,121000
PROP_000659,Tech Hub,Condo,690.0,2,2.5,1926,98,0.0,1,1,0,0,98,3.5,D,8.0,19,6.9,492,59,2024-08-11,189000
PROP_000660,Historic District,Ranch,1664.0,3,2.5,2022,2,0.89,0,0,1,2019,5,10.0,A,7.0,20,1.2,0,122,2024-06-13,526000
PROP_000661,Suburbs,Condo,930.0,3,2.5,2013,11,0.0,0,0,0,2006,18,9.7,A,7.0,13,13.3,388,74,2024-08-03,264000
PROP_000662,Residential Park,Condo,944.0,2,2.5,2010,14,0.0,2,0,1,0,14,10.0,D,10.0,9,11.2,250,58,2024-08-10,314000
PROP_000663,Historic District,Single Family,694.0,1,1.0,2010,14,0.55,3,0,1,0,14,10.0,F,6.0,19,2.1,0,79,2024-07-19,220000
PROP_000664,Uptown,Single Family,1801.0,4,3.5,1982,42,0.6,0,1,0,2020,4,8.1,B,8.0,9,4.1,0,53,2024-08-19,537000
PROP_000665,Midtown,Condo,971.0,2,1.0,2010,14,0.0,1,0,0,2014,10,10.0,D,7.0,15,2.3,569,37,2024-09-07,319000
PROP_000666,Midtown,Condo,1119.0,2,2.0,1982,42,0.0,1,0,0,0,42,7.3,E,6.0,14,2.9,432,59,2024-08-25,293000
PROP_000667,Uptown,Multi-Family,864.0,2,1.0,2018,6,0.05,2,0,0,2010,14,10.0,A,7.0,16,4.6,0,11,2024-09-27,221000
PROP_000668,Midtown,Single Family,1555.0,3,3.5,1959,65,0.05,0,0,0,2023,1,7.3,D,8.0,19,3.3,0,30,2024-08-16,358000
PROP_000669,Midtown,Single Family,806.0,2,2.0,1973,51,0.27,1,0,1,0,51,6.9,D,7.0,22,2.1,186,136,2024-05-09,177000
PROP_000670,Uptown,Condo,780.0,2,1.0,1996,28,0.0,1,0,0,0,28,10.0,D,9.0,8,3.3,491,74,2024-08-02,245000
PROP_000671,Midtown,Single Family,1667.0,4,3.0,1976,48,0.19,2,0,0,0,48,8.2,D,8.0,19,2.5,0,117,2024-06-07,418000
PROP_000672,Industrial,Single Family,1445.0,3,3.0,1986,38,0.12,2,0,1,0,38,7.1,E,5.0,27,7.8,0,154,2024-05-27,228000
PROP_000673,Midtown,Townhouse,901.0,2,2.0,1991,33,0.16,2,0,0,0,33,8.5,F,7.0,13,2.8,177,39,2024-07-30,256000
PROP_000674,Waterfront,Single Family,1403.0,2,1.5,2015,9,0.52,0,0,0,0,9,7.6,A,8.0,15,3.6,0,9,2024-08-30,508000
PROP_000675,Suburbs,Condo,500.0,2,2.0,1994,30,0.0,2,0,0,0,30,8.1,D,7.0,10,13.3,377,60,2024-08-05,128000
PROP_000676,Residential Park,Single Family,1975.0,3,2.5,1980,44,1.78,2,0,0,2011,13,8.8,E,9.0,8,10.7,0,1,2024-09-20,583000
PROP_000677,Midtown,Single Family,1297.0,2,2.5,1969,55,0.46,0,0,0,2016,8,9.3,B,8.0,22,2.3,0,4,2024-09-18,334000
PROP_000678,Suburbs,Single Family,1959.0,4,3.0,1984,40,0.1,0,0,1,2003,21,10.0,D,7.0,3,11.4,0,15,2024-10-08,448000
PROP_000679,Residential Park,Multi-Family,1684.0,3,3.5,1993,31,0.09,1,0,0,0,31,8.2,D,10.0,11,9.4,0,1,2024-09-25,373000
PROP_000680,Industrial,Single Family,1138.0,3,2.0,2009,15,0.12,2,1,1,0,15,9.5,F,5.0,30,8.9,0,51,2024-09-03,248000
PROP_000681,University Area,Townhouse,932.0,1,1.0,1951,73,0.56,2,0,1,2021,3,6.7,C,5.0,18,7.6,184,76,2024-06-18,188000
PROP_000682,Uptown,Single Family,1838.0,4,4.5,1966,58,0.05,2,0,1,0,58,7.1,D,7.0,11,4.2,0,63,2024-08-08,472000
PROP_000683,Midtown,Townhouse,951.0,2,1.0,1982,42,0.08,1,1,0,2023,1,9.7,B,6.0,20,2.6,256,7,2024-09-30,272000
PROP_000684,Tech Hub,Single Family,1722.0,4,4.5,1980,44,0.71,1,0,0,2000,24,8.9,F,8.0,16,5.8,0,73,2024-06-23,574000
PROP_000685,Residential Park,Townhouse,1066.0,2,2.5,1983,41,0.31,3,0,1,0,41,7.4,F,9.0,7,10.4,192,79,2024-06-26,284000
PROP_000686,Historic District,Condo,500.0,1,1.5,2012,12,0.0,1,0,0,0,12,10.0,A,8.0,14,0.7,587,4,2024-10-22,154000
PROP_000687,Historic District,Ranch,1371.0,2,2.5,1976,48,0.07,3,0,0,2012,12,9.7,D,8.0,15,2.3,0,30,2024-09-06,404000
PROP_000688,Uptown,Single Family,810.0,1,1.0,1992,32,0.6,2,1,1,2005,19,9.5,D,8.0,14,3.4,0,52,2024-07-30,287000
PROP_000689,University Area,Single Family,1416.0,3,3.5,2001,23,0.67,0,0,1,2014,10,9.6,D,7.0,19,6.7,88,23,2024-10-07,400000
PROP_000690,Midtown,Single Family,804.0,2,2.5,1967,57,0.09,1,0,0,0,57,5.7,F,6.0,15,3.3,0,99,2024-06-24,178000
PROP_000691,Suburbs,Multi-Family,2555.0,5,5.0,2007,17,0.16,3,0,1,0,17,8.5,E,,11,11.0,0,33,2024-09-17,566000
PROP_000692,Suburbs,Condo,872.0,1,1.0,1995,29,0.0,1,0,0,0,29,8.2,F,8.0,11,12.3,553,5,2024-10-08,153000
PROP_000693,Waterfront,Townhouse,1137.0,3,3.5,1988,36,0.44,2,0,0,0,36,8.8,F,8.0,14,4.2,284,34,2024-08-02,455000
PROP_000694,Uptown,Single Family,1727.0,3,2.0,2013,11,0.5,1,0,1,0,11,8.8,A,8.0,7,4.6,0,38,2024-08-18,478000
PROP_000695,Midtown,Single Family,1881.0,4,3.0,1969,55,0.22,2,0,1,0,55,6.7,D,6.0,19,1.7,196,138,2024-04-29,495000
PROP_000696,Historic District,Single Family,1389.0,2,2.5,2017,7,0.73,2,0,1,0,7,9.3,A,7.0,13,2.6,150,24,2024-09-01,453000
PROP_000697,Uptown,Ranch,1291.0,2,1.5,1996,28,0.12,3,0,0,2012,12,10.0,E,7.0,12,5.4,0,100,2024-07-23,335000
PROP_000698,Historic District,Townhouse,579.0,1,1.0,2000,24,0.05,1,0,1,0,24,8.7,F,7.0,16,1.6,293,17,2024-10-05,132000
PROP_000699,Midtown,Ranch,1325.0,2,1.0,2017,7,0.37,2,0,0,0,7,10.0,A,7.0,20,1.9,127,27,2024-08-06,351000
PROP_000700,Suburbs,Single Family,1091.0,2,1.0,2013,11,0.23,0,0,0,0,11,9.5,A,8.0,13,12.6,0,50,2024-07-14,186000
PROP_000701,Waterfront,Condo,932.0,2,2.5,1999,25,0.0,1,0,1,2021,3,7.8,C,8.0,9,3.1,289,97,2024-06-23,430000
PROP_000702,Downtown,Townhouse,1079.0,3,2.5,2010,14,0.05,1,0,0,2003,21,10.0,E,7.0,24,2.0,179,66,2024-08-11,446000
PROP_000703,Suburbs,Single Family,1743.0,3,3.5,1987,37,0.56,0,0,0,2022,2,10.0,B,7.0,8,13.3,0,7,2024-09-14,405000
PROP_000704,Midtown,Multi-Family,1632.0,3,2.0,1995,29,0.1,1,1,0,2006,18,10.0,E,8.0,19,1.9,182,9,2024-10-16,446000
PROP_000705,Downtown,Ranch,1577.0,3,3.5,1937,87,0.32,1,0,0,0,87,5.0,F,6.0,24,0.9,154,3,2024-10-16,323000
PROP_000706,Residential Park,Multi-Family,2710.0,6,5.0,1945,79,0.05,3,0,0,0,79,5.9,F,10.0,5,11.7,0,43,2024-09-15,570000
PROP_000707,Suburbs,Townhouse,1319.0,3,3.5,2014,10,0.28,2,0,0,0,10,10.0,A,9.0,6,11.4,145,26,2024-08-28,360000
PROP_000708,University Area,Single Family,1369.0,3,3.5,1936,88,0.38,1,0,0,0,88,5.3,E,5.0,15,7.3,0,93,2024-06-30,215000
PROP_000709,Uptown,Single Family,1099.0,2,1.0,1958,66,0.14,3,0,0,0,66,4.5,E,8.0,13,4.0,0,204,2024-04-01,237000
PROP_000710,Tech Hub,Ranch,1346.0,3,3.5,2012,12,0.07,1,1,1,0,12,9.1,A,7.0,15,4.4,0,94,2024-07-18,476000
PROP_000711,University Area,Single Family,974.0,2,2.5,1920,104,0.23,1,0,1,0,104,3.2,D,,20,5.4,0,2,2024-09-26,154000
PROP_000712,Historic District,Townhouse,1010.0,1,1.0,1973,51,0.54,2,0,0,0,51,6.7,F,7.0,19,1.3,143,129,2024-05-28,313000
PROP_000713,Suburbs,Townhouse,1464.0,3,3.5,1998,26,0.12,0,0,0,0,26,7.7,E,7.0,4,12.6,142,4,2024-10-23,324000
PROP_000714,Suburbs,Condo,833.0,1,1.0,1999,25,0.0,2,0,1,0,25,8.5,D,7.0,4,13.7,580,26,2024-09-08,192000
PROP_000715,Suburbs,Ranch,1060.0,2,2.0,2011,13,0.1,0,1,0,0,13,7.4,A,8.0,8,11.9,180,15,2024-08-21,207000
PROP_000716,Residential Park,Single Family,2284.0,6,5.0,1992,32,0.89,0,0,0,0,32,8.3,E,8.0,9,9.6,0,7,2024-09-08,582000
PROP_000717,University Area,Single Family,1559.0,3,3.0,1993,31,0.13,1,0,1,2018,6,9.3,C,5.0,19,6.4,0,8,2024-10-13,347000
PROP_000718,Residential Park,Single Family,696.0,2,2.5,2008,16,0.05,3,1,0,2022,2,8.8,D,8.0,7,9.5,161,19,2024-09-09,262000
PROP_000719,Midtown,Condo,767.0,1,1.0,1992,32,0.0,2,0,0,2008,16,9.9,F,8.0,14,1.8,467,1,2024-10-16,263000
PROP_000720,University Area,Single Family,1455.0,3,3.0,2000,24,0.36,2,0,0,0,24,9.9,F,5.0,20,8.0,0,3,2024-09-08,352000
PROP_000721,Residential Park,Single Family,2252.0,4,4.5,2018,6,0.05,2,0,0,0,6,7.7,A,10.0,11,10.7,0,56,2024-09-01,608000
PROP_000722,Midtown,Multi-Family,1335.0,2,2.0,1984,40,1.26,1,0,0,2018,6,9.1,B,6.0,18,3.4,0,44,2024-08-01,358000
PROP_000723,Downtown,Ranch,1990.0,3,2.5,1982,42,0.28,2,0,1,0,42,5.6,F,5.0,29,0.1,0,4,2024-10-07,512000
PROP_000724,University Area,Single Family,2099.0,5,4.5,1920,104,0.21,1,0,1,2014,10,5.3,E,5.0,20,6.6,0,25,2024-09-06,342000
PROP_000725,Historic District,Single Family,1085.0,3,3.5,2000,24,,0,0,0,0,24,9.3,D,6.0,15,2.0,71,42,2024-08-11,298000
PROP_000726,University Area,Ranch,1488.0,3,3.5,1928,96,0.69,2,0,1,2003,21,4.8,E,6.0,18,7.4,0,4,2024-10-21,261000
PROP_000727,Midtown,Single Family,881.0,1,1.0,1992,32,0.08,0,1,1,0,32,7.4,E,8.0,17,1.1,0,160,2024-04-20,224000
PROP_000728,University Area,Single Family,1298.0,3,2.5,2013,11,0.1,1,0,0,0,11,9.1,A,6.0,18,7.6,0,84,2024-07-19,311000
PROP_000729,Uptown,Single Family,1381.0,2,2.0,1995,29,0.05,2,0,0,0,29,9.3,F,8.0,12,3.2,0,11,2024-09-11,366000
PROP_000730,Midtown,Condo,1097.0,1,1.0,1971,53,0.0,2,0,0,2023,1,7.1,C,7.0,21,3.7,235,32,2024-09-25,317000
PROP_000731,Midtown,Single Family,1945.0,4,3.0,2012,12,0.27,2,0,1,0,12,8.7,A,7.0,17,1.4,0,31,2024-09-17,605000
PROP_000732,University Area,Ranch,1300.0,2,1.0,1971,53,0.28,1,0,0,0,53,8.0,E,5.0,19,6.6,0,18,2024-09-10,522500
PROP_000733,Tech Hub,Condo,500.0,1,1.0,2008,16,0.0,1,0,1,0,16,8.2,F,7.0,11,4.3,361,64,2024-08-19,154000
PROP_000734,Waterfront,Condo,893.0,2,1.0,2000,24,0.0,2,0,0,0,24,8.0,E,7.0,15,3.3,568,48,2024-08-27,335000
PROP_000735,Suburbs,Single Family,1546.0,3,3.5,1958,66,0.44,2,0,0,0,66,5.8,E,8.0,9,11.9,0,89,2024-07-18,309000
PROP_000736,Industrial,Condo,974.0,3,2.5,2018,6,0.0,2,0,0,0,6,10.0,A,6.0,29,8.3,404,1,2024-09-23,216000
PROP_000737,Suburbs,Townhouse,1085.0,2,1.0,1963,61,0.48,3,0,1,0,61,4.8,E,8.0,4,12.6,297,41,2024-08-03,231000
PROP_000738,University Area,Townhouse,1243.0,2,2.0,2023,1,0.13,3,0,0,0,1,10.0,A,5.0,23,6.4,154,221,2024-01-29,332000
PROP_000739,Suburbs,Townhouse,1730.0,3,3.5,1922,102,0.43,1,1,0,0,102,2.0,E,9.0,7,11.1,178,70,2024-07-22,314000
PROP_000740,Suburbs,Condo,1014.0,3,2.0,1971,53,0.0,2,0,0,0,53,5.5,E,8.0,9,13.6,218,18,2024-09-27,213000
PROP_000741,Suburbs,Ranch,1450.0,3,3.0,1962,62,0.24,2,0,1,0,62,5.4,F,9.0,9,11.3,0,7,2024-08-30,286000
PROP_000742,Suburbs,Multi-Family,1699.0,3,3.5,1923,101,1.05,2,1,1,2017,7,5.7,D,8.0,12,13.9,82,25,2024-09-15,329000
PROP_000743,University Area,Townhouse,1140.0,3,3.0,2008,16,1.19,0,0,0,0,16,8.4,F,7.0,22,7.6,184,24,2024-09-13,296000
PROP_000744,Waterfront,Single Family,2218.0,4,3.0,2006,18,0.1,2,1,1,0,18,,F,8.0,8,3.7,129,39,2024-08-03,947000
PROP_000745,Uptown,Single Family,1308.0,3,2.5,2012,12,0.17,3,1,0,2007,17,10.0,A,,13,3.7,0,3,2024-10-13,456000
PROP_000746,Industrial,Single Family,1390.0,2,2.0,1970,54,0.05,2,0,0,2003,21,8.5,E,6.0,27,7.3,0,22,2024-09-10,200000
PROP_000747,Suburbs,Townhouse,1031.0,3,3.5,1988,36,0.62,2,0,0,0,36,6.3,E,8.0,11,13.0,102,86,2024-06-13,265000
PROP_000748,Waterfront,Condo,1229.0,2,1.5,2003,21,0.0,1,0,0,0,21,7.3,D,8.0,12,2.6,565,46,2024-08-13,529000
PROP_000749,Residential Park,Condo,1487.0,3,2.5,1987,37,0.0,1,0,0,2023,1,9.0,D,9.0,10,11.2,312,25,2024-10-02,493000
PROP_000750,Historic District,Multi-Family,2270.0,5,5.0,2006,18,0.05,1,1,1,2009,15,10.0,E,7.0,18,3.0,196,16,2024-09-02,816000
PROP_000751,Midtown,Multi-Family,2049.0,5,4.0,2001,23,0.88,1,1,1,0,23,8.7,D,6.0,14,4.0,0,14,2024-09-15,562000
PROP_000752,Residential Park,Ranch,1614.0,3,2.5,1951,73,0.23,2,0,1,2006,18,6.4,E,10.0,4,10.5,0,62,2024-08-26,378000
PROP_000753,Historic District,Single Family,500.0,2,2.5,2011,13,0.1,1,0,1,0,13,8.0,A,6.0,10,3.4,60,25,2024-08-28,160000
PROP_000754,Suburbs,Townhouse,1460.0,3,3.0,2007,17,0.13,2,0,1,0,17,9.9,D,8.0,10,11.4,193,12,2024-09-08,385000
PROP_000755,Midtown,Single Family,1467.0,3,2.5,2003,21,0.09,1,0,0,0,21,10.0,E,8.0,16,3.5,175,75,2024-08-15,437000
PROP_000756,University Area,Single Family,1614.0,3,2.0,1956,68,0.28,1,0,1,2023,1,8.0,D,7.0,18,6.1,0,13,2024-09-11,313000
PROP_000757,Historic District,Single Family,1044.0,2,1.5,1971,53,0.8,0,1,0,2000,24,8.8,F,7.0,16,1.6,0,2,2024-10-17,1032500
PROP_000758,Waterfront,Single Family,1207.0,2,2.5,1983,41,0.58,2,0,1,0,41,5.1,D,6.0,10,2.8,129,35,2024-08-06,408000
PROP_000759,Industrial,Condo,776.0,2,2.5,1972,52,0.0,0,0,0,0,52,7.1,F,4.0,27,7.5,483,14,2024-10-10,103000
