transaction_id,transaction_date,customer_id,product_id,quantity,unit_price,payment_method,order_status,shipping_cost,discount_code,discount_amount,sales_channel
TXN-0001062,2024-02-22,CUST-00525,PROD-0033,3,293.91,Debit Card,Completed,0.0,,0.0,Social Media
TXN-0001063,2024-08-01,CUST-00998,PROD-0021,2,409.73,Credit Card,Processing,0.0,,0.0,Social Media
TXN-0001064,2024-09-25,CUST-00428,PROD-0060,1,27.85,Apple Pay,Refunded,9.99,,0.0,Website
TXN-0001065,2024-09-25,CUST-00801,PROD-0052,1,11.7,Credit Card,Completed,5.99,,0.0,Mobile App
TXN-0001066,2024-08-08,CUST-00854,PROD-0123,2,366.62,Apple Pay,Refunded,0.0,,0.0,Website
TXN-0001067,2024-10-11,CUST-00738,PROD-0106,1,345.08,Debit Card,Processing,0.0,,0.0,Social Media
TXN-0001068,2024-10-20,CUST-00444,PROD-0100,2,208.86,Credit Card,Refunded,0.0,,0.0,Mobile App
TXN-0001069,2024-10-01,CUST-00730,PROD-0071,1,334.18,Credit Card,Processing,0.0,,0.0,Mobile App
TXN-0001070,2024-10-07,CUST-00427,PROD-0135,1,477.15,Credit Card,Cancelled,0.0,SUMMER20,95.43,Marketplace
TXN-0001071,2024-10-06,CUST-00098,PROD-0062,1,131.44,Debit Card,Completed,0.0,,0.0,In-Store
TXN-0001072,2024-10-12,CUST-01192,PROD-0088,1,130.49,Credit Card,Completed,0.0,,0.0,Website
TXN-0001073,2024-10-25,CUST-00151,PROD-0024,3,101.24,Debit Card,Completed,0.0,SUMMER20,60.74,Website
TXN-0001074,2024-10-26,CUST-00084,PROD-0040,2,364.74,Debit Card,Completed,0.0,,0.0,Mobile App
TXN-0001075,2024-02-07,CUST-01031,PROD-0076,3,183.05,PayPal,Completed,0.0,,0.0,Mobile App
TXN-0001076,2024-09-24,CUST-00370,PROD-0136,1,494.45,Debit Card,Refunded,0.0,,0.0,Mobile App
TXN-0001077,2024-09-28,CUST-00798,PROD-0009,1,360.17,Credit Card,Cancelled,0.0,VIP25,90.04,Mobile App
TXN-0001078,2024-08-20,CUST-00398,PROD-0003,3,190.0,Apple Pay,Completed,0.0,,0.0,Website
TXN-0001079,2024-10-13,CUST-00501,PROD-0021,2,83.09,PayPal,Completed,0.0,,0.0,Marketplace
TXN-0001080,2024-05-01,CUST-00327,PROD-0095,1,300.08,Bank Transfer,Completed,0.0,,0.0,In-Store
TXN-0001081,2024-07-27,CUST-00428,PROD-0016,4,154.49,Credit Card,Cancelled,0.0,,0.0,Marketplace
TXN-0001082,2024-10-22,CUST-00539,PROD-0107,4,453.69,Apple Pay,Cancelled,0.0,,0.0,Mobile App
TXN-0001083,2024-09-25,CUST-00871,PROD-0093,2,226.28,Apple Pay,Completed,0.0,SUMMER20,90.51,Website
TXN-0001084,2024-06-23,CUST-00644,PROD-0133,1,153.39,Debit Card,Completed,0.0,,0.0,Mobile App
TXN-0001085,2024-05-07,CUST-01130,PROD-0139,4,298.38,Debit Card,Refunded,0.0,,0.0,Website
TXN-0001086,2024-09-20,CUST-00048,PROD-0079,1,77.11,Google Pay,Cancelled,12.99,,0.0,Mobile App
TXN-0001087,2024-08-31,CUST-00638,PROD-0070,1,285.15,Bank Transfer,Refunded,0.0,,0.0,Marketplace
TXN-0001088,2024-10-17,CUST-00738,PROD-0048,1,37.48,Debit Card,Completed,5.99,,0.0,Website
TXN-0001089,2024-01-18,CUST-01103,PROD-0015,1,307.37,Credit Card,Shipped,0.0,,0.0,Mobile App
TXN-0001090,2024-10-12,CUST-00050,PROD-0034,2,269.77,Apple Pay,Completed,0.0,,0.0,Website
TXN-0001091,2024-05-09,CUST-00727,PROD-0060,4,265.17,Credit Card,Completed,0.0,,0.0,
TXN-0001092,2024-08-26,CUST-01009,PROD-0002,1,345.23,Credit Card,Processing,0.0,,0.0,Website
TXN-0001093,2024-09-01,CUST-00302,PROD-0080,1,31.77,Bank Transfer,Processing,5.99,VIP25,7.94,Mobile App
TXN-0001094,2024-09-14,CUST-01024,PROD-0019,2,235.26,Apple Pay,Cancelled,0.0,,0.0,Website
TXN-0001095,2024-10-12,CUST-00017,PROD-0049,1,227.57,Google Pay,Completed,0.0,,0.0,Mobile App
TXN-0001096,2024-10-16,CUST-00882,PROD-0078,1,235.28,Debit Card,Completed,0.0,,0.0,Mobile App
TXN-0001097,2024-10-13,CUST-01113,PROD-0028,2,490.14,Debit Card,Refunded,0.0,,0.0,Website
TXN-0001098,2024-10-15,CUST-00804,PROD-0048,1,78.24,Bank Transfer,Processing,5.99,FLASH30,23.47,Mobile App
TXN-0001099,2024-07-29,CUST-00571,PROD-0096,1,348.3,Credit Card,Shipped,0.0,SAVE10,34.83,Marketplace
TXN-0001100,2024-10-02,CUST-00049,PROD-0109,1,206.97,PayPal,Completed,0.0,,0.0,Mobile App
TXN-0001101,2024-10-24,CUST-01103,PROD-0073,3,260.74,Debit Card,Processing,0.0,,0.0,Website
TXN-0001102,2024-04-02,CUST-00602,PROD-0100,5,383.56,Credit Card,Processing,0.0,,0.0,Mobile App
TXN-0001103,2024-06-20,CUST-00031,PROD-0029,2,87.1,Credit Card,Completed,0.0,WELCOME15,26.13,Website
TXN-0001104,2024-05-23,CUST-00839,PROD-0058,1,384.15,Credit Card,Completed,0.0,,0.0,Mobile App
TXN-0001105,2024-01-01,CUST-00623,PROD-0048,5,44.45,Debit Card,Processing,0.0,,0.0,Website
TXN-0001106,2024-10-16,CUST-00151,PROD-0023,4,246.81,Credit Card,Cancelled,0.0,,0.0,Website
TXN-0001107,2024-09-27,CUST-00269,PROD-0027,4,373.6,Debit Card,Processing,0.0,,0.0,Website
TXN-0001108,2024-08-03,CUST-00075,PROD-0007,1,104.34,Debit Card,Completed,0.0,VIP25,26.08,Social Media
TXN-0001109,2024-08-17,CUST-00728,PROD-0049,1,387.74,PayPal,Refunded,0.0,,0.0,Social Media
TXN-0001110,2024-10-17,CUST-00771,PROD-0109,1,91.73,Credit Card,Completed,7.99,,0.0,In-Store
TXN-0001111,2024-07-18,CUST-00641,PROD-0068,4,401.62,PayPal,Completed,0.0,,0.0,Mobile App
TXN-0001112,2024-10-12,CUST-00960,PROD-0073,1,239.77,Credit Card,Completed,0.0,,0.0,Marketplace
TXN-0001113,2024-10-12,CUST-01013,PROD-0101,2,345.46,Credit Card,Completed,0.0,,0.0,Mobile App
TXN-0001114,2024-09-11,CUST-00768,PROD-0008,5,459.52,Credit Card,Completed,0.0,WELCOME15,344.64,Mobile App
TXN-0001115,2024-09-04,CUST-00012,PROD-0053,2,210.12,PayPal,Completed,0.0,,0.0,Marketplace
TXN-0001116,2024-09-05,CUST-00843,PROD-0142,2,124.14,Credit Card,Completed,0.0,,0.0,Marketplace
TXN-0001117,2024-10-22,CUST-00547,PROD-0135,5,434.9,Credit Card,Completed,0.0,,0.0,Mobile App
TXN-0001118,2024-06-24,CUST-00710,PROD-0137,5,89.18,Credit Card,Processing,0.0,VIP25,111.48,Social Media
TXN-0001119,2024-10-09,CUST-00796,PROD-0003,3,319.41,Google Pay,Shipped,0.0,,0.0,Social Media
TXN-0001120,2024-10-19,CUST-00433,PROD-0078,1,462.38,Google Pay,Completed,0.0,,0.0,Website
TXN-0001121,2024-06-18,CUST-01097,PROD-0145,5,340.44,Credit Card,Completed,0.0,,0.0,Website
TXN-0001122,2024-04-24,CUST-00159,PROD-0086,2,105.87,Credit Card,Cancelled,0.0,,0.0,Mobile App
TXN-0001123,2024-07-01,CUST-00816,PROD-0046,3,84.61,Google Pay,Shipped,0.0,,0.0,Website
TXN-0001124,2024-07-20,CUST-00003,PROD-0090,1,133.62,Credit Card,Completed,0.0,,0.0,Social Media
TXN-0001125,2024-08-25,CUST-01109,PROD-0142,2,201.78,Credit Card,Completed,0.0,,0.0,In-Store
TXN-0001126,2024-09-09,CUST-00136,PROD-0009,1,-99.99,Credit Card,Completed,9.99,,0.0,Mobile App
TXN-0001127,2024-10-22,CUST-00116,PROD-0115,2,400.92,Bank Transfer,Completed,0.0,,0.0,Mobile App
TXN-0001128,2024-09-26,CUST-00405,PROD-0130,2,184.94,PayPal,Cancelled,0.0,FLASH30,110.96,Website
TXN-0001129,2024-09-30,CUST-00462,PROD-0075,1,468.67,Credit Card,Shipped,0.0,,0.0,Marketplace
TXN-0001130,2024-10-09,CUST-00269,PROD-0081,1,422.81,Credit Card,Shipped,0.0,FLASH30,126.84,Social Media
TXN-0001131,2024-08-11,CUST-00738,PROD-0128,1,455.31,Google Pay,Cancelled,0.0,,0.0,Website
TXN-0001132,2024-09-16,CUST-00579,PROD-0034,2,154.29,Debit Card,Shipped,0.0,,0.0,Website
TXN-0001133,2024-10-22,CUST-00038,PROD-0147,2,291.12,Debit Card,Completed,0.0,VIP25,145.56,Website
TXN-0001134,2024-10-13,CUST-00394,PROD-0039,4,167.5,Credit Card,Cancelled,0.0,,0.0,Mobile App
TXN-0001135,2024-08-20,CUST-00957,PROD-0013,5,135.89,PayPal,Completed,0.0,,0.0,Website
TXN-0001136,2024-10-23,CUST-00839,PROD-0133,1,307.46,Credit Card,Refunded,0.0,,0.0,Website
TXN-0001137,2024-07-05,CUST-00872,PROD-0050,4,410.81,PayPal,Completed,0.0,,0.0,Website
TXN-0001138,2024-09-16,CUST-00845,PROD-0023,3,55.85,Credit Card,Completed,0.0,,0.0,Mobile App
TXN-0001139,2024-09-18,CUST-00382,PROD-0122,1,145.12,Credit Card,Completed,0.0,,0.0,In-Store
TXN-0001140,2024-09-04,CUST-00122,PROD-0120,4,110.51,Debit Card,Completed,0.0,,0.0,Marketplace
TXN-0001141,2024-07-15,CUST-00337,PROD-0088,2,401.18,Apple Pay,Completed,0.0,,0.0,Mobile App
TXN-0001142,2024-10-02,CUST-00977,PROD-0112,1,467.34,Credit Card,Completed,0.0,,0.0,Website
TXN-0001143,2024-08-21,CUST-01176,PROD-0111,2,49.16,Credit Card,Shipped,9.99,,0.0,Mobile App
TXN-0001144,2024-09-07,CUST-00631,PROD-0072,2,195.8,Debit Card,Cancelled,0.0,WELCOME15,58.74,Website
TXN-0001145,2024-10-09,CUST-00012,PROD-0057,1,458.1,PayPal,Cancelled,0.0,,0.0,Website
TXN-0001146,2024-06-23,CUST-00168,PROD-0001,1,178.86,PayPal,Completed,0.0,,0.0,Website
TXN-0001147,2024-07-24,CUST-00396,PROD-0113,2,359.19,Debit Card,Refunded,0.0,WELCOME15,107.76,Website
TXN-0001148,2024-08-24,CUST-00732,PROD-0062,1,59.32,Credit Card,Completed,9.99,,0.0,Website
TXN-0001149,2024-07-05,CUST-00086,PROD-0047,5,227.74,Debit Card,Completed,0.0,,0.0,Mobile App
TXN-0001150,2024-06-28,CUST-01130,PROD-0078,5,256.61,Credit Card,Refunded,0.0,,0.0,Website
TXN-0001151,2024-08-15,CUST-00452,PROD-0106,3,381.25,Google Pay,Completed,0.0,FLASH30,343.12,Mobile App
TXN-0001152,2024-07-11,CUST-01091,PROD-0126,1,151.51,Debit Card,Processing,0.0,,0.0,Mobile App
TXN-0001153,2024-08-17,CUST-00925,PROD-0005,2,139.44,Debit Card,Processing,0.0,,0.0,Mobile App
TXN-0001154,2024-08-20,CUST-00902,PROD-0031,1,158.44,Credit Card,Refunded,0.0,,0.0,Marketplace
TXN-0001155,2024-08-31,CUST-00757,PROD-0037,5,282.28,Credit Card,Refunded,0.0,,0.0,In-Store
TXN-0001156,2024-08-05,CUST-00780,PROD-0079,1,439.23,Debit Card,Refunded,0.0,,0.0,Website
TXN-0001157,2024-10-17,CUST-00788,PROD-0143,1,417.15,Credit Card,Processing,0.0,,0.0,Mobile App
TXN-0001158,2024-06-22,CUST-00783,PROD-0052,2,38.38,Apple Pay,Shipped,12.99,,0.0,Website
TXN-0001159,2024-06-26,CUST-00700,PROD-0139,3,440.68,Debit Card,Cancelled,0.0,VIP25,330.51,Website
TXN-0001160,2024-10-26,CUST-01187,PROD-0043,5,56.59,Credit Card,Cancelled,0.0,SAVE10,28.3,Website
TXN-0001161,2024-07-15,CUST-00882,PROD-0040,1,213.51,Credit Card,Processing,0.0,,0.0,Website
TXN-0001162,2024-10-19,CUST-00923,PROD-0063,2,385.04,PayPal,Completed,0.0,,0.0,Marketplace
TXN-0001163,2024-10-03,CUST-01020,PROD-0130,2,49.93,Credit Card,Cancelled,9.99,,0.0,Website
TXN-0001164,2024-08-07,CUST-00270,PROD-0087,5,29.79,Debit Card,Completed,0.0,SUMMER20,29.79,Mobile App
TXN-0001165,2024-10-17,CUST-00098,PROD-0073,5,171.69,Debit Card,Completed,0.0,,0.0,Mobile App
TXN-0001166,2024-07-17,CUST-00623,PROD-0104,4,367.65,Credit Card,Cancelled,0.0,WELCOME15,220.59,In-Store
TXN-0001167,2024-07-12,CUST-00651,PROD-0016,2,265.65,,Completed,0.0,,0.0,Mobile App
TXN-0001168,2024-09-15,CUST-00972,PROD-0059,1,214.32,PayPal,Processing,0.0,,0.0,Website
TXN-0001169,2024-10-27,CUST-00579,PROD-0047,1,408.4,Bank Transfer,Completed,0.0,,0.0,
TXN-0001170,2024-10-07,CUST-00720,PROD-0116,4,385.68,Debit Card,Refunded,0.0,SUMMER20,308.54,Mobile App
TXN-0001171,2024-08-31,CUST-00670,PROD-0109,1,395.15,Debit Card,Cancelled,0.0,WELCOME15,59.27,Social Media
TXN-0001172,2024-03-03,CUST-00044,PROD-0009,1,235.26,Credit Card,Cancelled,0.0,,0.0,Mobile App
TXN-0001173,2024-08-29,CUST-00768,PROD-0065,2,19.52,Credit Card,Refunded,12.99,,0.0,Mobile App
TXN-0001174,2024-10-09,CUST-00971,PROD-0059,1,94.34,Credit Card,Completed,5.99,,0.0,Mobile App
TXN-0001175,2024-08-28,CUST-00200,PROD-0102,5,373.23,PayPal,Refunded,0.0,,0.0,Website
TXN-0001176,2024-09-11,CUST-00747,PROD-0136,2,379.05,Credit Card,Completed,0.0,SUMMER20,151.62,Mobile App
TXN-0001177,2024-07-29,CUST-00746,PROD-0123,1,486.42,Debit Card,Completed,0.0,,0.0,Mobile App
TXN-0001178,2024-10-21,CUST-00204,PROD-0146,1,103.18,Credit Card,Completed,0.0,SAVE10,10.32,Website
TXN-0001179,2024-08-03,CUST-00149,PROD-0091,1,70.22,Debit Card,Processing,9.99,,0.0,Mobile App
TXN-0001180,2024-09-11,CUST-01176,PROD-0096,2,78.0,Debit Card,Processing,0.0,,0.0,Website
TXN-0001181,2024-04-13,CUST-00504,PROD-0058,1,100.54,Debit Card,Completed,0.0,WELCOME15,15.08,Marketplace
TXN-0001182,2024-10-02,CUST-00290,PROD-0032,1,268.94,Google Pay,Shipped,0.0,,0.0,Social Media
TXN-0001183,2024-08-28,CUST-00213,PROD-0048,1,487.84,PayPal,Completed,0.0,,0.0,Marketplace
TXN-0001184,2024-05-19,CUST-00812,PROD-0045,2,298.81,Credit Card,Completed,0.0,,0.0,Mobile App
TXN-0001185,2024-10-21,CUST-00761,PROD-0100,1,266.11,Debit Card,Completed,0.0,,0.0,Social Media
TXN-0001186,2024-05-14,CUST-00793,PROD-0100,3,339.93,Debit Card,Refunded,0.0,,0.0,Website
TXN-0001187,2024-08-19,CUST-00107,PROD-0046,1,46.22,PayPal,Completed,12.99,,0.0,Website
TXN-0001188,2024-10-23,CUST-01068,PROD-0144,1,409.51,Apple Pay,Shipped,0.0,,0.0,Mobile App
TXN-0001189,2024-10-06,CUST-00495,PROD-0126,1,326.96,Credit Card,Completed,0.0,,0.0,Website
TXN-0001190,2024-08-15,CUST-00384,PROD-0046,5,93.87,Apple Pay,Refunded,0.0,,0.0,In-Store
TXN-0001191,2024-10-23,CUST-00600,PROD-0121,1,319.04,Credit Card,Shipped,0.0,,0.0,Website
TXN-0001192,2024-09-05,CUST-00498,PROD-0088,3,302.13,PayPal,Processing,0.0,,0.0,Mobile App
TXN-0001193,2024-10-02,CUST-01015,PROD-0061,4,41.77,Credit Card,Completed,0.0,,0.0,Website
TXN-0001194,2024-08-30,CUST-01111,PROD-0046,5,140.79,Credit Card,Refunded,0.0,,0.0,Website
TXN-0001195,2024-10-25,CUST-00370,PROD-0081,1,201.55,Apple Pay,Completed,0.0,SAVE10,20.16,Website
TXN-0001196,2024-06-26,CUST-01016,PROD-0045,1,129.99,Debit Card,Processing,0.0,,0.0,Website
TXN-0001197,2024-03-24,CUST-00925,PROD-0118,1,129.14,Bank Transfer,Shipped,0.0,,0.0,Website
TXN-0001198,2024-04-02,CUST-01111,PROD-0047,1,290.73,Credit Card,Completed,0.0,,0.0,Social Media
TXN-0001199,2024-08-05,CUST-00307,PROD-0023,5,240.71,Debit Card,Cancelled,0.0,,0.0,Website
TXN-0001200,2024-10-19,CUST-00730,PROD-0061,2,336.96,PayPal,Shipped,0.0,WELCOME15,101.09,Website
TXN-0001201,2024-08-03,CUST-00340,PROD-0013,4,478.63,Credit Card,Processing,0.0,,0.0,Marketplace
TXN-0001202,2024-10-26,CUST-00966,PROD-0007,3,333.66,Credit Card,Refunded,0.0,,0.0,Website
TXN-0001203,2024-10-26,CUST-00004,PROD-0141,2,295.22,Credit Card,Refunded,0.0,,0.0,Marketplace
TXN-0001204,2024-10-04,CUST-00710,PROD-0028,2,425.29,Bank Transfer,Completed,0.0,,0.0,Marketplace
TXN-0001205,2024-09-17,CUST-00421,PROD-0096,3,319.71,PayPal,Completed,0.0,SUMMER20,191.83,In-Store
TXN-0001206,2024-07-31,CUST-00397,PROD-0107,2,91.12,Credit Card,Completed,0.0,FLASH30,54.67,Marketplace
TXN-0001207,2024-08-20,CUST-00793,PROD-0098,4,164.22,Credit Card,Completed,0.0,,0.0,Website
TXN-0001208,2024-09-22,CUST-01002,PROD-0112,5,369.34,Credit Card,Cancelled,0.0,SUMMER20,369.34,Mobile App
TXN-0001209,2024-10-08,CUST-00761,PROD-0001,4,371.8,Debit Card,Shipped,0.0,,0.0,Mobile App
TXN-0001210,2024-01-01,CUST-01009,PROD-0043,1,493.62,Bank Transfer,Completed,0.0,,0.0,Mobile App
TXN-0001211,2024-09-24,CUST-00330,PROD-0042,1,317.21,PayPal,Refunded,0.0,,0.0,Website
TXN-0001212,2024-09-21,CUST-00655,PROD-0095,3,450.77,Credit Card,Completed,0.0,,0.0,Website
TXN-0001213,2024-10-17,CUST-00591,PROD-0129,5,36.73,Debit Card,Completed,0.0,,0.0,Mobile App
TXN-0001214,2024-07-24,CUST-00012,PROD-0051,2,287.44,Bank Transfer,Completed,0.0,,0.0,Website
TXN-0001215,2024-08-18,CUST-00703,PROD-0144,1,460.72,Debit Card,Processing,0.0,SAVE10,46.07,Website
TXN-0001216,2024-10-13,CUST-00809,PROD-0015,1,150.74,Google Pay,Completed,0.0,,0.0,Website
TXN-0001217,2024-10-22,CUST-00745,PROD-0125,2,85.88,Credit Card,Completed,0.0,,0.0,Mobile App
TXN-0001218,2024-08-20,CUST-00884,PROD-0087,2,181.74,PayPal,Completed,0.0,,0.0,Marketplace
TXN-0001219,2024-08-25,CUST-00723,PROD-0053,1,398.19,Debit Card,Shipped,0.0,,0.0,Mobile App
TXN-0001220,2024-10-08,CUST-00078,PROD-0145,1,51.49,PayPal,Completed,9.99,,0.0,Marketplace
TXN-0001221,2024-04-30,CUST-00147,PROD-0089,2,304.16,Debit Card,Completed,0.0,FLASH30,182.5,Website
TXN-0001222,2024-10-18,CUST-00747,PROD-0106,4,76.45,Credit Card,Completed,0.0,WELCOME15,45.87,Mobile App
TXN-0001223,2024-09-24,CUST-00340,PROD-0006,1,223.4,,Completed,0.0,,0.0,Website
TXN-0001224,2024-05-08,CUST-00092,PROD-0031,2,483.32,Google Pay,Cancelled,0.0,,0.0,Mobile App
TXN-0001225,2024-09-25,CUST-00561,PROD-0040,2,105.61,Credit Card,Completed,,,0.0,Social Media
TXN-0001226,2024-08-27,CUST-00701,PROD-0069,1,26.66,Bank Transfer,Refunded,7.99,,0.0,Website
TXN-0001227,2024-09-27,CUST-00398,PROD-0135,2,219.32,PayPal,Shipped,0.0,,0.0,Mobile App
TXN-0001228,2024-10-08,CUST-00871,PROD-0013,5,293.06,Debit Card,Processing,0.0,,0.0,Marketplace
TXN-0001229,2024-02-22,CUST-00793,PROD-0004,2,155.77,Google Pay,Cancelled,0.0,SUMMER20,62.31,Mobile App
TXN-0001230,2024-09-26,CUST-00405,PROD-0003,3,275.46,PayPal,Cancelled,0.0,FLASH30,247.91,Website
TXN-0001231,2024-06-15,CUST-00902,PROD-0140,2,477.16,Debit Card,Refunded,0.0,,0.0,Website
TXN-0001232,2024-10-12,CUST-00795,PROD-0065,3,162.76,Credit Card,Completed,0.0,,0.0,Website
TXN-0001233,2024-10-13,CUST-00785,PROD-0027,1,161.61,Apple Pay,Completed,0.0,,0.0,Website
TXN-0001234,2024-10-26,CUST-00700,PROD-0107,4,246.55,PayPal,Cancelled,0.0,,0.0,Mobile App
TXN-0001235,2024-08-25,CUST-00012,PROD-0050,1,262.5,PayPal,Cancelled,0.0,,0.0,Website
TXN-0001236,2024-09-30,CUST-00843,PROD-0017,1,10.66,PayPal,Shipped,9.99,,0.0,Mobile App
TXN-0001237,2024-06-30,CUST-00464,PROD-0032,5,311.77,Credit Card,Completed,0.0,SAVE10,155.88,Website
TXN-0001238,2024-09-19,CUST-01127,PROD-0017,1,498.7,Apple Pay,Shipped,0.0,,0.0,Website
TXN-0001239,2024-04-04,CUST-00961,PROD-0034,2,153.07,Credit Card,Completed,0.0,,0.0,Mobile App
TXN-0001240,2024-10-15,CUST-00741,PROD-0035,1,319.09,Credit Card,Shipped,0.0,,0.0,Mobile App
TXN-0001241,2024-06-28,CUST-00313,PROD-0146,1,12.25,Credit Card,Completed,7.99,SAVE10,1.23,Website
TXN-0001242,2024-07-30,CUST-00255,PROD-0050,1,306.11,Credit Card,Cancelled,0.0,,0.0,Social Media
TXN-0001243,2024-07-31,CUST-00424,PROD-0103,1,229.05,Debit Card,Completed,0.0,,0.0,Website
TXN-0001244,2024-07-08,CUST-00612,PROD-0033,2,269.83,Credit Card,Completed,0.0,,0.0,Mobile App
TXN-0001245,2024-08-03,CUST-00364,PROD-0089,1,276.5,Credit Card,Cancelled,0.0,FLASH30,82.95,Website
TXN-0001246,2024-08-29,CUST-00652,PROD-0129,1,96.7,Credit Card,Completed,9.99,,0.0,Website
TXN-0001247,2024-10-19,CUST-00205,PROD-0085,1,387.27,PayPal,Processing,0.0,,0.0,In-Store
TXN-0001248,2024-10-26,CUST-01170,PROD-0059,4,282.17,Debit Card,Cancelled,0.0,,0.0,Social Media
TXN-0001249,2024-05-28,CUST-00133,PROD-0010,4,142.39,Debit Card,Completed,0.0,,0.0,Website
TXN-0001250,2024-08-31,CUST-01112,PROD-0057,2,469.31,PayPal,Completed,0.0,,0.0,Social Media
TXN-0001251,2024-07-24,CUST-01091,PROD-0066,1,16.25,Debit Card,Processing,12.99,,0.0,Website
TXN-0001252,2024-09-18,CUST-00667,PROD-0119,2,365.7,Credit Card,Processing,0.0,,0.0,Marketplace
TXN-0001253,2024-10-20,CUST-00872,PROD-0112,1,196.8,Google Pay,Processing,0.0,,0.0,Mobile App
TXN-0001254,2024-10-19,CUST-00566,PROD-0015,1,266.04,Credit Card,Completed,0.0,,0.0,Website
TXN-0001255,2024-08-19,CUST-00783,PROD-0013,1,152.83,Credit Card,Completed,0.0,,0.0,Social Media
TXN-0001256,2024-09-24,CUST-00424,PROD-0114,5,167.4,Debit Card,Shipped,0.0,,0.0,Mobile App
TXN-0001257,2024-10-14,CUST-00369,PROD-0118,1,17.42,PayPal,Shipped,5.99,,0.0,Website
TXN-0001258,2024-09-17,CUST-00731,PROD-0142,1,367.61,Apple Pay,Processing,0.0,,0.0,Website
TXN-0001259,2024-10-24,CUST-00636,PROD-0114,1,358.28,Credit Card,Completed,0.0,VIP25,89.57,Social Media
TXN-0001260,2024-09-05,CUST-00733,PROD-0034,2,330.63,PayPal,Completed,0.0,,0.0,Marketplace
TXN-0001261,2024-10-09,CUST-00352,PROD-0101,1,440.19,PayPal,Completed,0.0,,0.0,Website
TXN-0001262,2024-07-24,CUST-00454,PROD-0025,1,451.61,Credit Card,Completed,0.0,,0.0,Website
TXN-0001263,2024-10-05,CUST-00098,PROD-0112,4,282.65,Credit Card,Completed,0.0,SAVE10,113.06,Website
TXN-0001264,2024-09-21,CUST-00056,PROD-0054,1,345.55,PayPal,Completed,0.0,SAVE10,34.56,Website
TXN-0001265,2024-10-27,CUST-00313,PROD-0012,2,15.38,Credit Card,Completed,12.99,SAVE10,3.08,Website
TXN-0001266,2024-10-23,CUST-00084,PROD-0126,3,424.7,Credit Card,Completed,0.0,,0.0,Mobile App
TXN-0001267,2024-09-28,CUST-00128,PROD-0137,3,410.03,Credit Card,Completed,0.0,,0.0,Website
TXN-0001268,2024-09-18,CUST-00959,PROD-0031,3,19.91,Credit Card,Refunded,9.99,,0.0,Website
TXN-0001269,2024-09-03,CUST-00044,PROD-0078,1,275.97,Credit Card,Cancelled,0.0,VIP25,68.99,Mobile App
TXN-0001270,2024-10-07,CUST-00807,PROD-0053,1,454.25,Credit Card,Completed,0.0,,0.0,Website
TXN-0001271,2024-08-17,CUST-00337,PROD-0112,2,98.87,Credit Card,Shipped,0.0,SAVE10,19.77,Marketplace
TXN-0001272,2024-07-01,CUST-01020,PROD-0043,5,182.79,Google Pay,Completed,0.0,,0.0,Website
TXN-0001273,2024-07-29,CUST-00623,PROD-0042,1,172.21,Credit Card,Completed,0.0,,0.0,Mobile App
TXN-0001274,2024-10-25,CUST-00373,PROD-0124,5,184.4,Debit Card,Processing,0.0,,0.0,Mobile App
TXN-0001275,2024-09-18,CUST-00654,PROD-0067,2,30.51,Google Pay,Cancelled,7.99,WELCOME15,9.15,Website
TXN-0001276,2024-10-21,CUST-00483,PROD-0066,1,146.71,Apple Pay,Shipped,0.0,,0.0,Social Media
TXN-0001277,2024-10-11,CUST-00710,PROD-0144,3,154.47,Credit Card,Shipped,0.0,,0.0,Mobile App
TXN-0001278,2024-02-11,CUST-00136,PROD-0083,1,434.27,Credit Card,Completed,0.0,WELCOME15,65.14,Website
TXN-0001279,2024-10-18,CUST-01195,PROD-0094,2,182.53,Debit Card,Cancelled,0.0,FLASH30,109.52,Social Media
TXN-0001280,2024-09-16,CUST-00559,PROD-0105,2,229.13,Google Pay,Refunded,0.0,,0.0,Marketplace
TXN-0001281,2024-08-31,CUST-00430,PROD-0144,3,196.55,Credit Card,Cancelled,0.0,,0.0,Mobile App
TXN-0001282,2024-08-16,CUST-00857,PROD-0031,4,69.12,Credit Card,Completed,0.0,,0.0,Website
TXN-0001283,2024-09-08,CUST-00451,PROD-0118,1,495.26,Apple Pay,Processing,0.0,FLASH30,148.58,Website
TXN-0001284,2024-10-27,CUST-00981,PROD-0028,5,414.64,Debit Card,Cancelled,0.0,,0.0,Mobile App
TXN-0001285,2024-10-04,CUST-00593,PROD-0004,1,275.04,PayPal,Cancelled,0.0,,0.0,Website
TXN-0001286,2024-09-14,CUST-00871,PROD-0138,2,243.41,PayPal,Cancelled,0.0,SAVE10,48.68,Mobile App
TXN-0001287,2024-10-22,CUST-00132,PROD-0018,2,328.12,Credit Card,Completed,0.0,,0.0,Mobile App
TXN-0001288,2024-10-02,CUST-00998,PROD-0047,3,169.94,Debit Card,Completed,0.0,,0.0,Mobile App
TXN-0001289,2024-10-25,CUST-00884,PROD-0009,4,34.63,Debit Card,Cancelled,0.0,,0.0,Mobile App
TXN-0001290,2024-10-23,CUST-00266,PROD-0029,2,208.11,PayPal,Shipped,0.0,,0.0,Social Media
TXN-0001291,2024-09-27,CUST-00175,PROD-0144,1,492.14,Apple Pay,Completed,0.0,,0.0,In-Store
TXN-0001292,2024-10-19,CUST-00388,PROD-0092,2,99.34,PayPal,Shipped,0.0,,0.0,Mobile App
